key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_15.keys,key_resp_15.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,base_sentence_number,version,experiment,list,numb_words,gender,sentence,question,answer,CorrAns,w1,w2,w3,w4,w5,w6,w7,w8,w9,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_16.keys,key_resp_16.rt,word1.keys,word1.rt,word2.keys,word2.rt,word3.keys,word3.rt,word4.keys,word4.rt,word5.keys,word5.rt,word6.keys,word6.rt,word7.keys,word7.rt,word8.keys,word8.rt,word9.keys,word9.rt,compquestion.keys,compquestion.corr,compquestion.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,endoftask.keys,endoftask.rt
space,13.3223,y,1.4319,space,0.7913,space,0.351,space,0.5509,space,0.3499,space,0.3344,space,0.3168,space,0.3612,space,0.3661,space,1.174,n,1.1735,0,0,0,0,1,NA,NA,practica,NA,NA,NA,Rita is uncomfortable because it is very hot outside.,Is it cold?,no,0,Rita,is,uncomfortable,because,it,is,very,hot,outside.,L2SPAN_2023_19,001,2023-09-11_18h15.06.655,spr_english_2023_list1,2021.1.1,Win32,59.99520038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,0.7346,space,0.2837,space,0.3832,space,0.4507,space,0.3831,space,0.3,space,0.2762,space,0.3479,space,0.5013,n,1.2148,0,1,1,1,1,NA,NA,practica,NA,NA,NA,Peter was running by himself in the park yesterday.,Was Peter painting the wall?,no,0,Peter,was,running,by,himself,in,the,park,yesterday.,L2SPAN_2023_19,001,2023-09-11_18h15.06.655,spr_english_2023_list1,2021.1.1,Win32,59.99520038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,0.8825,space,0.3006,space,0.34,space,0.2672,space,0.2834,space,0.2995,space,0.3,space,0.3507,space,0.4169,y,1.1491,0,2,2,2,1,NA,NA,practica,NA,NA,NA,Hannah is watching tv because she is really bored.,Is Hannah in front of a screen?,yes,1,Hannah,is,watching,tv,because,she,is,really,bored.,L2SPAN_2023_19,001,2023-09-11_18h15.06.655,spr_english_2023_list1,2021.1.1,Win32,59.99520038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1_1,neutral_gender_someone,1,9,masculine,Someone called me but he stopped before I answered,Did the person try to communicate?,yes,1,Someone,called,me,but,he,stopped,before,I,answered.,L2SPAN_2023_19,001,2023-09-11_18h15.06.655,spr_english_2023_list1,2021.1.1,Win32,59.99520038,space,1.7522,space,0.5737,space,0.3016,space,0.2684,space,0.2765,space,0.3012,space,0.2841,space,0.3003,space,0.2844,space,0.5125,y,0,1.3836,0,0,0,0,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,21_2,inclusive_gender_reflexive,1,9,themself,Jack was cooking by themself in the kitchen yesterday.,Was Jack in the kitchen?,yes,1,Jack,was,cooking,by,themself,in,the,kitchen,yesterday.,L2SPAN_2023_19,001,2023-09-11_18h15.06.655,spr_english_2023_list1,2021.1.1,Win32,59.99520038,,,space,0.6505,space,0.1727,space,0.1985,space,0.2088,space,0.1608,space,0.1839,space,0.4328,space,0.3496,space,0.8499,y,0,1.1043,0,1,1,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,NA,filler,1and2,9,NA,The aroma of freshly brewed coffee filled the room.,Was the smell nice?,,1,The,aroma,of,freshly,brewed,coffee,filled,the,room.,L2SPAN_2023_19,001,2023-09-11_18h15.06.655,spr_english_2023_list1,2021.1.1,Win32,59.99520038,,,space,0.6664,space,0.2208,space,0.1672,space,0.1672,space,0.2,space,0.2005,space,0.1838,space,0.3836,space,0.1507,y,0,1.8815,0,2,2,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,22_1,inclusive_gender_reflexive,1,9,himself,Max was painting by himself in the studio earlier.,Was Max watching tv?,no,0,Max,was,painting,by,himself,in,the,studio,earlier.,L2SPAN_2023_19,001,2023-09-11_18h15.06.655,spr_english_2023_list1,2021.1.1,Win32,59.99520038,,,space,0.6006,space,0.3687,space,0.2188,space,0.2361,space,0.2687,space,0.383,space,0.3338,space,0.417,space,0.4503,n,0,1.0171,0,3,3,3,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,33_1,inclusive_gender_they,1,9,she,Sara is happy because she found new friends yesterday.,Is Sara in a good mood?,yes,1,Sara,is,happy,because,she,found,new,friends,yesterday.,L2SPAN_2023_19,001,2023-09-11_18h15.06.655,spr_english_2023_list1,2021.1.1,Win32,59.99520038,,,space,0.4833,space,0.1503,space,0.3665,space,0.1363,space,0.1538,space,0.2375,space,0.2043,space,0.3542,space,0.7995,y,0,1.1322,0,4,4,4,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31_2,inclusive_gender_reflexive,1,9,themself,Troy was singing by themself in the shower yesterday.,Was Troy singing?,yes,1,Troy,was,singing,by,themself,in,the,shower,yesterday.,L2SPAN_2023_19,001,2023-09-11_18h15.06.655,spr_english_2023_list1,2021.1.1,Win32,59.99520038,,,space,0.5158,space,0.1401,space,0.1552,space,0.1348,space,0.3668,space,0.1307,space,0.3168,space,0.3168,space,0.9333,y,0,0.935,0,5,5,5,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,NA,filler,1and2,9,NA,"Soft raindrops tapped gently, creating a rhythmic melody outside.",Was it a sunny day?,,0,Soft,raindrops,tapped,"gently,",creating,a,rhythmic,melody,outside.,L2SPAN_2023_19,001,2023-09-11_18h15.06.655,spr_english_2023_list1,2021.1.1,Win32,59.99520038,,,space,0.4335,space,0.1516,space,0.1435,space,0.1501,space,0.1669,space,0.1506,space,0.3165,space,0.1169,space,0.1503,n,0,1.0834,0,6,6,6,1,,
