key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_15.keys,key_resp_15.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,base_sentence_number,version,experiment,list,numb_words,gender,sentence,question,answer,CorrAns,w1,w2,w3,w4,w5,w6,w7,w8,w9,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_16.keys,key_resp_16.rt,word1.keys,word1.rt,word2.keys,word2.rt,word3.keys,word3.rt,word4.keys,word4.rt,word5.keys,word5.rt,word6.keys,word6.rt,word7.keys,word7.rt,word8.keys,word8.rt,word9.keys,word9.rt,compquestion.keys,compquestion.corr,compquestion.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,endoftask.keys,endoftask.rt
space,68.3646,y,5.5149,space,3.182,space,1.0193,space,1.4857,space,0.9773,space,0.9056,space,0.8914,space,0.7414,space,0.7605,space,0.7223,n,6.2856,0,0,0,0,1,NA,NA,practica,NA,NA,NA,Rita is uncomfortable because it is very hot outside.,Is it cold?,no,0,Rita,is,uncomfortable,because,it,is,very,hot,outside.,INC_J_ADV_03,001,2023-07-20_08h40.27.498,spr_english_2023_list1,2021.1.1,Win32,60.19020104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,1.3069,space,0.9187,space,1.0434,space,0.8064,space,0.7774,space,0.9386,space,0.9218,space,0.7219,space,2.1932,n,4.5591,0,1,1,1,1,NA,NA,practica,NA,NA,NA,Peter was running by himself in the park yesterday.,Was Peter painting the wall?,no,0,Peter,was,running,by,himself,in,the,park,yesterday.,INC_J_ADV_03,001,2023-07-20_08h40.27.498,spr_english_2023_list1,2021.1.1,Win32,60.19020104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,0.9091,space,0.6758,space,0.7598,space,0.8732,space,0.7402,space,0.6727,space,0.5782,space,0.7561,space,1.1102,y,5.1475,0,2,2,2,1,NA,NA,practica,NA,NA,NA,Hannah is watching tv because she is really bored.,Is Hannah in front of a screen?,yes,1,Hannah,is,watching,tv,because,she,is,really,bored.,INC_J_ADV_03,001,2023-07-20_08h40.27.498,spr_english_2023_list1,2021.1.1,Win32,60.19020104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1_1,neutral_gender_someone,1,9,masculine,Someone called me but he stopped before I answered,Did the person try to communicate?,yes,1,Someone,called,me,but,he,stopped,before,I,answered.,INC_J_ADV_03,001,2023-07-20_08h40.27.498,spr_english_2023_list1,2021.1.1,Win32,60.19020104,space,17.4937,space,1.0866,space,1.0741,space,0.6385,space,0.6384,space,0.7222,space,0.5884,space,1.4724,space,1.0061,space,1.7741,y,0,4.9679,0,0,0,0,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,21_2,inclusive_gender_reflexive,1,9,themself,Jack was cooking by themself in the kitchen yesterday.,Was Jack in the kitchen?,yes,1,Jack,was,cooking,by,themself,in,the,kitchen,yesterday.,INC_J_ADV_03,001,2023-07-20_08h40.27.498,spr_english_2023_list1,2021.1.1,Win32,60.19020104,,,space,0.7885,space,0.6941,space,0.6417,space,0.636,space,1.0229,space,0.5898,space,0.647,space,0.6102,space,0.6888,n,0,3.4748,0,1,1,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,NA,filler,1and2,9,NA,The aroma of freshly brewed coffee filled the room.,Was the smell nice?,,1,The,aroma,of,freshly,brewed,coffee,filled,the,room.,INC_J_ADV_03,001,2023-07-20_08h40.27.498,spr_english_2023_list1,2021.1.1,Win32,60.19020104,,,space,1.4404,space,0.7434,space,0.5748,space,1.0946,space,1.0113,space,0.7729,space,0.6103,space,0.473,space,0.775,y,0,2.2814,0,2,2,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,22_1,inclusive_gender_reflexive,1,9,himself,Max was painting by himself in the studio earlier.,Was Max watching tv?,no,0,Max,was,painting,by,himself,in,the,studio,earlier.,INC_J_ADV_03,001,2023-07-20_08h40.27.498,spr_english_2023_list1,2021.1.1,Win32,60.19020104,,,space,0.8318,space,0.6412,space,0.8723,space,0.9631,space,0.7263,space,0.6399,space,0.539,space,0.7589,space,0.7109,n,0,2.3384,0,3,3,3,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,33_1,inclusive_gender_they,1,9,she,Sara is happy because she found new friends yesterday.,Is Sara in a good mood?,yes,1,Sara,is,happy,because,she,found,new,friends,yesterday.,INC_J_ADV_03,001,2023-07-20_08h40.27.498,spr_english_2023_list1,2021.1.1,Win32,60.19020104,,,space,0.8892,space,0.5717,space,0.6245,space,0.5826,space,0.6544,space,0.5411,space,0.5419,space,0.6892,space,0.9236,y,0,3.7405,0,4,4,4,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31_2,inclusive_gender_reflexive,1,9,themself,Troy was singing by themself in the shower yesterday.,Was Troy singing?,yes,1,Troy,was,singing,by,themself,in,the,shower,yesterday.,INC_J_ADV_03,001,2023-07-20_08h40.27.498,spr_english_2023_list1,2021.1.1,Win32,60.19020104,,,space,0.9098,space,0.7286,space,0.6446,space,1.0096,space,0.5278,space,0.5634,space,0.6087,space,0.7726,space,0.5588,y,0,3.7563,0,5,5,5,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,NA,filler,1and2,9,NA,"Soft raindrops tapped gently, creating a rhythmic melody outside.",Was it a sunny day?,,0,Soft,raindrops,tapped,"gently,",creating,a,rhythmic,melody,outside.,INC_J_ADV_03,001,2023-07-20_08h40.27.498,spr_english_2023_list1,2021.1.1,Win32,60.19020104,,,space,1.2207,space,0.7739,space,0.7587,space,1.429,space,0.8916,space,0.5612,space,0.8041,space,0.7719,space,0.6038,n,0,5.6696,0,6,6,6,1,,
