key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_15.keys,key_resp_15.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,base_sentence_number,version,experiment,list,numb_words,gender,sentence,question,answer,CorrAns,w1,w2,w3,w4,w5,w6,w7,w8,w9,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_16.keys,key_resp_16.rt,word1.keys,word1.rt,word2.keys,word2.rt,word3.keys,word3.rt,word4.keys,word4.rt,word5.keys,word5.rt,word6.keys,word6.rt,word7.keys,word7.rt,word8.keys,word8.rt,word9.keys,word9.rt,compquestion.keys,compquestion.corr,compquestion.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,endoftask.keys,endoftask.rt
space,279.1997,y,0.5874,space,2.8376,space,1.1566,space,1.1819,space,1.5878,space,0.9796,space,0.7976,space,0.6484,space,1.0311,space,0.7901,n,4.1415,0,0,0,0,1,NA,NA,practica,NA,NA,NA,Rita is uncomfortable because it is very hot outside.,Is it cold?,no,0,Rita,is,uncomfortable,because,it,is,very,hot,outside.,ADV_EN_28,001,2023-09-06_14h17.49.152,spr_english_2023_list2,2021.1.1,Win32,59.75143403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,1.4703,space,0.8237,space,0.7124,space,0.5137,space,3.4395,space,0.5023,space,0.5741,space,0.6434,space,0.5618,n,2.1579,0,1,1,1,1,NA,NA,practica,NA,NA,NA,Peter was running by himself in the park yesterday.,Was Peter painting the wall?,no,0,Peter,was,running,by,himself,in,the,park,yesterday.,ADV_EN_28,001,2023-09-06_14h17.49.152,spr_english_2023_list2,2021.1.1,Win32,59.75143403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,0.5332,space,0.474,space,0.5017,space,0.5428,space,0.5652,space,0.5319,space,0.5142,space,0.5797,space,0.6995,y,2.4114,0,2,2,2,1,NA,NA,practica,NA,NA,NA,Hannah is watching tv because she is really bored.,Is Hannah in front of a screen?,yes,1,Hannah,is,watching,tv,because,she,is,really,bored.,ADV_EN_28,001,2023-09-06_14h17.49.152,spr_english_2023_list2,2021.1.1,Win32,59.75143403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1_2,neutral_gender_someone,2,9,neutral,Someone called me but they stopped before I answered,Did the person try to communicate?,yes,1,Someone,called,me,but,they,stopped,before,I,answered.,ADV_EN_28,001,2023-09-06_14h17.49.152,spr_english_2023_list2,2021.1.1,Win32,59.75143403,space,10.3032,space,0.6183,space,0.6155,space,0.4602,space,0.4715,space,0.4404,space,0.5612,space,0.5361,space,0.5799,space,0.7947,y,0,6.004,0,0,0,0,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,34_1,inclusive_gender_they,2,9,she,Mary is sad because she lost the dog earlier.,Did mary lose something?,no,0,Mary,is,sad,because,she,lost,the,dog,earlier.,ADV_EN_28,001,2023-09-06_14h17.49.152,spr_english_2023_list2,2021.1.1,Win32,59.75143403,,,space,1.114,space,0.5244,space,0.5265,space,0.432,space,0.4312,space,0.4627,space,0.4176,space,0.488,space,0.486,y,0,1.6924,0,1,1,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31_1,inclusive_gender_reflexive,2,9,himself,Troy was singing by himself in the shower yesterday.,Was Troy singing?,yes,1,Troy,was,singing,by,himself,in,the,shower,yesterday.,ADV_EN_28,001,2023-09-06_14h17.49.152,spr_english_2023_list2,2021.1.1,Win32,59.75143403,,,space,0.5907,space,0.6315,space,0.7158,space,1.8972,space,0.6134,space,0.5138,space,0.5375,space,1.4653,space,0.6124,y,0,2.2231,0,2,2,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,37_2,inclusive_gender_they,2,9,they,Emily is grateful because they got nice gifts yesterday.,Did Emily get presents?,yes,1,Emily,is,grateful,because,they,got,nice,gifts,yesterday.,ADV_EN_28,001,2023-09-06_14h17.49.152,spr_english_2023_list2,2021.1.1,Win32,59.75143403,,,space,1.4539,space,0.5423,space,0.4523,space,0.8972,space,0.4934,space,0.4927,space,0.4552,space,0.3966,space,0.4945,y,0,2.5908,0,3,3,3,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,NA,filler,1and2,9,NA,The aroma of freshly brewed coffee filled the room.,Was the smell nice?,,1,The,aroma,of,freshly,brewed,coffee,filled,the,room.,ADV_EN_28,001,2023-09-06_14h17.49.152,spr_english_2023_list2,2021.1.1,Win32,59.75143403,,,space,1.0423,space,0.4154,space,0.524,space,0.3793,space,0.4249,space,0.5594,space,1.0252,space,0.4983,space,1.4003,n,0,5.7257,0,4,4,4,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,30_2,inclusive_gender_reflexive,2,9,themself,Scott was drinking by themself at the bar earlier.,Was Scott at his apartment?,no,0,Scott,was,drinking,by,themself,at,the,bar,earlier.,ADV_EN_28,001,2023-09-06_14h17.49.152,spr_english_2023_list2,2021.1.1,Win32,59.75143403,,,space,1.8574,space,0.5492,space,0.6487,space,0.6302,space,0.6655,space,0.6485,space,0.5987,space,0.8295,space,0.7551,n,0,4.9206,0,5,5,5,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14_1,neutral_gender_someone,2,9,masculine,Someone photographed me but he quit before I spoke.,Did someone take pictures?,yes,0,Someone,photographed,me,but,he,quit,before,I,spoke.,ADV_EN_28,001,2023-09-06_14h17.49.152,spr_english_2023_list2,2021.1.1,Win32,59.75143403,,,space,0.5134,space,0.6644,space,0.5424,space,0.6724,space,0.6584,space,0.846,space,1.018,space,1.0196,space,0.9742,n,0,1.7812,0,6,6,6,1,,
