key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_15.keys,key_resp_15.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,base_sentence_number,version,experiment,list,numb_words,gender,sentence,question,answer,CorrAns,w1,w2,w3,w4,w5,w6,w7,w8,w9,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_16.keys,key_resp_16.rt,word1.keys,word1.rt,word2.keys,word2.rt,word3.keys,word3.rt,word4.keys,word4.rt,word5.keys,word5.rt,word6.keys,word6.rt,word7.keys,word7.rt,word8.keys,word8.rt,word9.keys,word9.rt,compquestion.keys,compquestion.corr,compquestion.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,endoftask.keys,endoftask.rt
space,34.3576,y,2.0038,space,1.254,space,0.672,space,0.9026,space,0.7276,space,0.6068,space,0.5759,space,0.5443,space,0.6914,space,0.5889,n,4.482,0,0,0,0,1,NA,NA,practica,NA,NA,NA,Rita is uncomfortable because it is very hot outside.,Is it cold?,no,0,Rita,is,uncomfortable,because,it,is,very,hot,outside.,INC_J_ADV_06,001,2023-07-20_08h44.26.490,spr_english_2023_list1,2021.1.1,Win32,59.87665409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,0.9031,space,0.4544,space,0.6203,space,0.5272,space,1.0558,space,0.6093,space,0.4781,space,0.6549,space,1.0722,n,4.5394,0,1,1,1,1,NA,NA,practica,NA,NA,NA,Peter was running by himself in the park yesterday.,Was Peter painting the wall?,no,0,Peter,was,running,by,himself,in,the,park,yesterday.,INC_J_ADV_06,001,2023-07-20_08h44.26.490,spr_english_2023_list1,2021.1.1,Win32,59.87665409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,1.0539,space,0.5783,space,0.5882,space,0.6762,space,0.7214,space,1.256,space,0.4724,space,0.579,space,0.6229,y,4.4029,0,2,2,2,1,NA,NA,practica,NA,NA,NA,Hannah is watching tv because she is really bored.,Is Hannah in front of a screen?,yes,1,Hannah,is,watching,tv,because,she,is,really,bored.,INC_J_ADV_06,001,2023-07-20_08h44.26.490,spr_english_2023_list1,2021.1.1,Win32,59.87665409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1_1,neutral_gender_someone,1,9,masculine,Someone called me but he stopped before I answered,Did the person try to communicate?,yes,1,Someone,called,me,but,he,stopped,before,I,answered.,INC_J_ADV_06,001,2023-07-20_08h44.26.490,spr_english_2023_list1,2021.1.1,Win32,59.87665409,space,17.8498,space,0.6569,space,0.5025,space,0.4734,space,0.4911,space,1.7917,space,0.5841,space,0.9046,space,0.6109,space,1.388,y,0,3.6894,0,0,0,0,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,21_2,inclusive_gender_reflexive,1,9,themself,Jack was cooking by themself in the kitchen yesterday.,Was Jack in the kitchen?,yes,1,Jack,was,cooking,by,themself,in,the,kitchen,yesterday.,INC_J_ADV_06,001,2023-07-20_08h44.26.490,spr_english_2023_list1,2021.1.1,Win32,59.87665409,,,space,2.6903,space,0.641,space,0.6385,space,0.4593,space,3.2569,space,0.7226,space,0.4574,space,0.5904,space,0.6219,y,0,4.7146,0,1,1,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,NA,filler,1and2,9,NA,The aroma of freshly brewed coffee filled the room.,Was the smell nice?,,1,The,aroma,of,freshly,brewed,coffee,filled,the,room.,INC_J_ADV_06,001,2023-07-20_08h44.26.490,spr_english_2023_list1,2021.1.1,Win32,59.87665409,,,space,2.994,space,0.6538,space,0.5387,space,0.8821,space,1.9851,space,0.6555,space,0.872,space,0.5279,space,0.5721,y,0,2.4563,0,2,2,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,22_1,inclusive_gender_reflexive,1,9,himself,Max was painting by himself in the studio earlier.,Was Max watching tv?,no,0,Max,was,painting,by,himself,in,the,studio,earlier.,INC_J_ADV_06,001,2023-07-20_08h44.26.490,spr_english_2023_list1,2021.1.1,Win32,59.87665409,,,space,1.2422,space,0.6921,space,1.8902,space,0.5673,space,0.8027,space,0.6054,space,0.5724,space,0.7543,space,0.7757,n,0,1.7064,0,3,3,3,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,33_1,inclusive_gender_they,1,9,she,Sara is happy because she found new friends yesterday.,Is Sara in a good mood?,yes,1,Sara,is,happy,because,she,found,new,friends,yesterday.,INC_J_ADV_06,001,2023-07-20_08h44.26.490,spr_english_2023_list1,2021.1.1,Win32,59.87665409,,,space,0.6384,space,0.5101,space,0.5068,space,0.368,space,0.5213,space,0.6716,space,0.4298,space,0.5085,space,0.4533,y,0,3.4263,0,4,4,4,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31_2,inclusive_gender_reflexive,1,9,themself,Troy was singing by themself in the shower yesterday.,Was Troy singing?,yes,1,Troy,was,singing,by,themself,in,the,shower,yesterday.,INC_J_ADV_06,001,2023-07-20_08h44.26.490,spr_english_2023_list1,2021.1.1,Win32,59.87665409,,,space,0.7373,space,0.5089,space,0.5713,space,0.4091,space,0.5546,space,1.7074,space,0.5076,space,0.5105,space,0.8452,y,0,2.0887,0,5,5,5,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,NA,filler,1and2,9,NA,"Soft raindrops tapped gently, creating a rhythmic melody outside.",Was it a sunny day?,,0,Soft,raindrops,tapped,"gently,",creating,a,rhythmic,melody,outside.,INC_J_ADV_06,001,2023-07-20_08h44.26.490,spr_english_2023_list1,2021.1.1,Win32,59.87665409,,,space,0.9443,space,1.5397,space,0.773,space,0.6446,space,0.8857,space,0.6181,space,0.6217,space,0.6769,space,0.655,n,0,2.1535,0,6,6,6,1,,
