key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_15.keys,key_resp_15.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,base_sentence_number,version,experiment,list,numb_words,gender,sentence,question,answer,CorrAns,w1,w2,w3,w4,w5,w6,w7,w8,w9,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_16.keys,key_resp_16.rt,word1.keys,word1.rt,word2.keys,word2.rt,word3.keys,word3.rt,word4.keys,word4.rt,word5.keys,word5.rt,word6.keys,word6.rt,word7.keys,word7.rt,word8.keys,word8.rt,word9.keys,word9.rt,compquestion.keys,compquestion.corr,compquestion.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,endoftask.keys,endoftask.rt
space,33.7256,y,0.7667,space,6.5719,space,1.0018,space,0.9986,space,0.7565,space,0.5878,space,0.4036,space,0.4895,space,0.7172,space,1.1101,n,3.521,0,0,0,0,1,NA,NA,practica,NA,NA,NA,Rita is uncomfortable because it is very hot outside.,Is it cold?,no,0,Rita,is,uncomfortable,because,it,is,very,hot,outside.,ADV_EN_24,001,2023-08-30_11h33.17.148,spr_english_2023_list2,2021.1.1,Win32,59.89817311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,0.8617,space,0.3935,space,0.3428,space,0.8243,space,0.5682,space,0.4379,space,0.4032,space,0.4686,space,0.6748,n,3.0887,0,1,1,1,1,NA,NA,practica,NA,NA,NA,Peter was running by himself in the park yesterday.,Was Peter painting the wall?,no,0,Peter,was,running,by,himself,in,the,park,yesterday.,ADV_EN_24,001,2023-08-30_11h33.17.148,spr_english_2023_list2,2021.1.1,Win32,59.89817311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,0.9273,space,0.4795,space,0.4758,space,0.4248,space,0.4038,space,0.4132,space,0.4851,space,0.5408,space,0.5101,y,3.3358,0,2,2,2,1,NA,NA,practica,NA,NA,NA,Hannah is watching tv because she is really bored.,Is Hannah in front of a screen?,yes,1,Hannah,is,watching,tv,because,she,is,really,bored.,ADV_EN_24,001,2023-08-30_11h33.17.148,spr_english_2023_list2,2021.1.1,Win32,59.89817311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1_2,neutral_gender_someone,2,9,neutral,Someone called me but they stopped before I answered,Did the person try to communicate?,yes,1,Someone,called,me,but,they,stopped,before,I,answered.,ADV_EN_24,001,2023-08-30_11h33.17.148,spr_english_2023_list2,2021.1.1,Win32,59.89817311,space,5.8724,space,0.8524,space,0.7139,space,0.4101,space,0.4733,space,0.478,space,0.567,space,0.5267,space,0.5929,space,0.5443,y,0,13.6005,0,0,0,0,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,34_1,inclusive_gender_they,2,9,she,Mary is sad because she lost the dog earlier.,Did mary lose something?,no,0,Mary,is,sad,because,she,lost,the,dog,earlier.,ADV_EN_24,001,2023-08-30_11h33.17.148,spr_english_2023_list2,2021.1.1,Win32,59.89817311,,,space,0.8358,space,0.568,space,0.5267,space,0.4949,space,0.603,space,0.6231,space,0.4852,space,0.5684,space,0.6481,y,0,1.9368,0,1,1,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31_1,inclusive_gender_reflexive,2,9,himself,Troy was singing by himself in the shower yesterday.,Was Troy singing?,yes,1,Troy,was,singing,by,himself,in,the,shower,yesterday.,ADV_EN_24,001,2023-08-30_11h33.17.148,spr_english_2023_list2,2021.1.1,Win32,59.89817311,,,space,0.7033,space,0.6688,space,0.6362,space,0.7102,space,0.9756,space,0.4465,space,0.4033,space,0.4349,space,0.4639,y,0,2.3482,0,2,2,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,37_2,inclusive_gender_they,2,9,they,Emily is grateful because they got nice gifts yesterday.,Did Emily get presents?,yes,1,Emily,is,grateful,because,they,got,nice,gifts,yesterday.,ADV_EN_24,001,2023-08-30_11h33.17.148,spr_english_2023_list2,2021.1.1,Win32,59.89817311,,,space,0.7373,space,0.3792,space,0.4908,space,0.4616,space,0.6021,space,0.4879,space,0.5059,space,0.4125,space,0.5175,y,0,2.9722,0,3,3,3,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,NA,filler,1and2,9,NA,The aroma of freshly brewed coffee filled the room.,Was the smell nice?,,1,The,aroma,of,freshly,brewed,coffee,filled,the,room.,ADV_EN_24,001,2023-08-30_11h33.17.148,spr_english_2023_list2,2021.1.1,Win32,59.89817311,,,space,0.7941,space,0.4968,space,0.3958,space,0.4184,space,0.4014,space,0.6535,space,0.6264,space,0.5595,space,0.8063,y,0,2.3381,0,4,4,4,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,30_2,inclusive_gender_reflexive,2,9,themself,Scott was drinking by themself at the bar earlier.,Was Scott at his apartment?,no,0,Scott,was,drinking,by,themself,at,the,bar,earlier.,ADV_EN_24,001,2023-08-30_11h33.17.148,spr_english_2023_list2,2021.1.1,Win32,59.89817311,,,space,0.939,space,0.3576,space,0.4617,space,0.4505,space,0.5359,space,0.6303,space,0.5874,space,0.6584,space,0.4939,n,0,3.1038,0,5,5,5,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14_1,neutral_gender_someone,2,9,masculine,Someone photographed me but he quit before I spoke.,Did someone take pictures?,yes,0,Someone,photographed,me,but,he,quit,before,I,spoke.,ADV_EN_24,001,2023-08-30_11h33.17.148,spr_english_2023_list2,2021.1.1,Win32,59.89817311,,,space,0.9115,space,0.7451,space,0.4893,space,0.386,space,0.4348,space,0.44,space,0.5509,space,0.4948,space,1.1777,y,0,1.9187,0,6,6,6,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,28_2,inclusive_gender_reflexive,2,9,themself,Tom was swimming by themself at the beach earlier.,Was Tom at the park?,no,0,Tom,was,swimming,by,themself,at,the,beach,earlier.,ADV_EN_24,001,2023-08-30_11h33.17.148,spr_english_2023_list2,2021.1.1,Win32,59.89817311,,,space,0.6785,space,0.4833,space,0.4383,space,0.4745,space,0.4318,space,1.1362,space,0.4111,space,0.3782,space,0.4434,n,0,1.5368,0,7,7,7,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,NA,filler,1and2,9,NA,"The sun behind distant mountains, painting the nice sky.",Was the sun showing?,,1,The,sun,behind,distant,"mountains,",painting,the,nice,sky.,ADV_EN_24,001,2023-08-30_11h33.17.148,spr_english_2023_list2,2021.1.1,Win32,59.89817311,,,space,0.5024,space,0.3755,space,0.3602,space,0.3606,space,0.6423,space,0.6295,space,0.4679,space,0.4705,space,0.5946,y,0,3.7722,0,8,8,8,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,38_1,inclusive_gender_they,2,9,she,Ruth is angry because she lost the job yesterday.,Is Ruth peaceful?,no,0,Ruth,is,angry,because,she,lost,the,job,yesterday.,ADV_EN_24,001,2023-08-30_11h33.17.148,spr_english_2023_list2,2021.1.1,Win32,59.89817311,,,space,0.7692,space,0.4853,space,0.4954,space,0.5858,space,0.5608,space,0.4881,space,0.6109,space,0.5212,space,0.5079,n,0,1.8943,0,9,9,9,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19_1,inclusive_gender_reflexive,2,9,himself,James was studying by himself in the library yesterday.,Was James at the library?,yes,1,James,was,studying,by,himself,in,the,library,yesterday.,ADV_EN_24,001,2023-08-30_11h33.17.148,spr_english_2023_list2,2021.1.1,Win32,59.89817311,,,space,1.7702,space,0.5809,space,1.4451,space,0.568,space,0.4979,space,0.5551,space,0.5349,space,0.4523,space,0.4414,y,0,1.8056,0,10,10,10,1,,
