key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_15.keys,key_resp_15.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,base_sentence_number,version,experiment,list,numb_words,gender,sentence,question,answer,CorrAns,w1,w2,w3,w4,w5,w6,w7,w8,w9,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_16.keys,key_resp_16.rt,word1.keys,word1.rt,word2.keys,word2.rt,word3.keys,word3.rt,word4.keys,word4.rt,word5.keys,word5.rt,word6.keys,word6.rt,word7.keys,word7.rt,word8.keys,word8.rt,word9.keys,word9.rt,compquestion.keys,compquestion.corr,compquestion.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,endoftask.keys,endoftask.rt
space,17.0338,y,2.4265,space,2.099,space,0.7063,space,1.4933,space,1.5751,space,0.9526,space,0.7839,space,0.9508,space,0.9839,space,0.8417,n,4.1519,0,0,0,0,1,NA,NA,practica,NA,NA,NA,Rita is uncomfortable because it is very hot outside.,Is it cold?,no,0,Rita,is,uncomfortable,because,it,is,very,hot,outside.,ADV_EN_20,001,2023-08-30_11h22.30.506,spr_english_2023_list1,2021.1.1,Win32,59.41064639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,1.4217,space,0.9092,space,1.6055,space,0.6958,space,0.6958,space,0.5685,space,0.6174,space,0.5084,space,0.7109,n,6.2871,0,1,1,1,1,NA,NA,practica,NA,NA,NA,Peter was running by himself in the park yesterday.,Was Peter painting the wall?,no,0,Peter,was,running,by,himself,in,the,park,yesterday.,ADV_EN_20,001,2023-08-30_11h22.30.506,spr_english_2023_list1,2021.1.1,Win32,59.41064639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,0.8511,space,0.6356,space,1.1749,space,0.7001,space,1.8892,space,2.3163,space,1.1425,space,0.6937,space,0.5541,y,6.4258,0,2,2,2,1,NA,NA,practica,NA,NA,NA,Hannah is watching tv because she is really bored.,Is Hannah in front of a screen?,yes,1,Hannah,is,watching,tv,because,she,is,really,bored.,ADV_EN_20,001,2023-08-30_11h22.30.506,spr_english_2023_list1,2021.1.1,Win32,59.41064639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1_1,neutral_gender_someone,1,9,masculine,Someone called me but he stopped before I answered,Did the person try to communicate?,yes,1,Someone,called,me,but,he,stopped,before,I,answered.,ADV_EN_20,001,2023-08-30_11h22.30.506,spr_english_2023_list1,2021.1.1,Win32,59.41064639,space,6.7051,space,1.4811,space,0.6243,space,0.4874,space,0.4852,space,1.6681,space,1.3951,space,0.7778,space,2.7214,space,0.5798,y,0,10.651,0,0,0,0,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,21_2,inclusive_gender_reflexive,1,9,themself,Jack was cooking by themself in the kitchen yesterday.,Was Jack in the kitchen?,yes,1,Jack,was,cooking,by,themself,in,the,kitchen,yesterday.,ADV_EN_20,001,2023-08-30_11h22.30.506,spr_english_2023_list1,2021.1.1,Win32,59.41064639,,,space,0.7524,space,1.0173,space,2.277,space,0.7019,space,2.5976,space,0.4518,space,0.4247,space,0.6486,space,0.6686,y,0,5.4261,0,1,1,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,NA,filler,1and2,9,NA,The aroma of freshly brewed coffee filled the room.,Was the smell nice?,,1,The,aroma,of,freshly,brewed,coffee,filled,the,room.,ADV_EN_20,001,2023-08-30_11h22.30.506,spr_english_2023_list1,2021.1.1,Win32,59.41064639,,,space,2.7359,space,0.7119,space,0.5462,space,2.1815,space,2.1546,space,3.3565,space,0.7179,space,0.5026,space,0.5054,y,0,9.3336,0,2,2,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,22_1,inclusive_gender_reflexive,1,9,himself,Max was painting by himself in the studio earlier.,Was Max watching tv?,no,0,Max,was,painting,by,himself,in,the,studio,earlier.,ADV_EN_20,001,2023-08-30_11h22.30.506,spr_english_2023_list1,2021.1.1,Win32,59.41064639,,,space,0.5338,space,0.6304,space,0.9249,space,0.786,space,0.6216,space,0.4038,space,0.3511,space,1.0766,space,0.6021,n,0,2.1348,0,3,3,3,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,33_1,inclusive_gender_they,1,9,she,Sara is happy because she found new friends yesterday.,Is Sara in a good mood?,yes,1,Sara,is,happy,because,she,found,new,friends,yesterday.,ADV_EN_20,001,2023-08-30_11h22.30.506,spr_english_2023_list1,2021.1.1,Win32,59.41064639,,,space,0.6836,space,0.5092,space,2.5511,space,0.744,space,0.7675,space,1.8258,space,1.3191,space,1.1851,space,0.5351,y,0,5.1066,0,4,4,4,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31_2,inclusive_gender_reflexive,1,9,themself,Troy was singing by themself in the shower yesterday.,Was Troy singing?,yes,1,Troy,was,singing,by,themself,in,the,shower,yesterday.,ADV_EN_20,001,2023-08-30_11h22.30.506,spr_english_2023_list1,2021.1.1,Win32,59.41064639,,,space,1.4301,space,0.9695,space,2.5959,space,2.8525,space,0.4864,space,0.4856,space,0.3518,space,0.4015,space,0.4622,y,0,2.6567,0,5,5,5,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,NA,filler,1and2,9,NA,"Soft raindrops tapped gently, creating a rhythmic melody outside.",Was it a sunny day?,,0,Soft,raindrops,tapped,"gently,",creating,a,rhythmic,melody,outside.,ADV_EN_20,001,2023-08-30_11h22.30.506,spr_english_2023_list1,2021.1.1,Win32,59.41064639,,,space,1.2959,space,3.1694,space,0.6907,space,0.7571,space,0.9804,space,0.4151,space,0.9094,space,0.503,space,0.534,n,0,6.5867,0,6,6,6,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,34_2,inclusive_gender_they,1,9,they,Mary is sad because they lost the dog earlier.,Did mary lose something?,no,0,Mary,is,sad,because,they,lost,the,dog,earlier.,ADV_EN_20,001,2023-08-30_11h22.30.506,spr_english_2023_list1,2021.1.1,Win32,59.41064639,,,space,1.5808,space,0.6509,space,0.5175,space,0.4746,space,1.0212,space,0.7233,space,0.6027,space,1.9502,space,0.4936,y,0,2.1129,0,7,7,7,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10_2,neutral_gender_someone,1,9,neutral,Someone shushed me but they stopped before I noticed.,Was the person happy to hear a voice?,no,0,Someone,shushed,me,but,they,stopped,before,I,noticed.,ADV_EN_20,001,2023-08-30_11h22.30.506,spr_english_2023_list1,2021.1.1,Win32,59.41064639,,,space,0.6193,space,1.8361,space,0.7133,space,1.0415,space,1.1517,space,0.6557,space,0.5813,space,0.5078,space,0.8023,y,0,16.501,0,8,8,8,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,NA,filler,1and2,9,NA,"They went on an exciting trip, embracing their destiny.",Did they stay home?,,0,They,went,on,an,exciting,"trip,",embracing,their,destiny.,ADV_EN_20,001,2023-08-30_11h22.30.506,spr_english_2023_list1,2021.1.1,Win32,59.41064639,,,space,1.1762,space,2.3111,space,0.7485,space,0.9574,space,1.1555,space,0.789,space,0.9359,space,0.4691,space,0.5778,n,0,1.6982,0,9,9,9,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,23_2,inclusive_gender_reflexive,1,9,themself,Ben was dancing by themself in the kitchen yesterday.,Was Ben in the kitchen?,yes,1,Ben,was,dancing,by,themself,in,the,kitchen,yesterday.,ADV_EN_20,001,2023-08-30_11h22.30.506,spr_english_2023_list1,2021.1.1,Win32,59.41064639,,,space,3.5416,space,0.5427,space,0.9293,space,0.6493,space,2.3504,space,0.5025,space,0.5056,space,0.5264,space,0.454,n,0,3.157,0,10,10,10,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9_1,neutral_gender_someone,1,9,masculine,Someone helped me but he left before I finished.,Did the person offer some help?,yes,1,Someone,helped,me,but,he,left,before,I,finished.,ADV_EN_20,001,2023-08-30_11h22.30.506,spr_english_2023_list1,2021.1.1,Win32,59.41064639,,,space,0.6295,space,0.6349,space,0.5046,space,0.4681,space,0.4071,space,0.5018,space,0.4222,space,0.4155,space,0.6352,n,0,2.155,0,11,11,11,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12_2,neutral_gender_someone,1,9,neutral,Someone scared me and they ran after I screamed.,Did the person write a note?,no,0,Someone,scared,me,and,they,ran,after,I,screamed.,ADV_EN_20,001,2023-08-30_11h22.30.506,spr_english_2023_list1,2021.1.1,Win32,59.41064639,,,space,0.9397,space,1.0675,space,3.1997,space,0.9515,space,1.3056,space,0.7791,space,1.307,space,0.3442,space,0.4297,n,0,3.8352,0,12,12,12,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,NA,filler,1and2,9,NA,"He smiled warmly, extending a hand in friendly greeting.",Did someone fall?,,0,He,smiled,"warmly,",extending,a,hand,in,friendly,greeting.,ADV_EN_20,001,2023-08-30_11h22.30.506,spr_english_2023_list1,2021.1.1,Win32,59.41064639,,,space,0.5949,space,1.2519,space,1.2003,space,0.7418,space,0.5777,space,0.6813,space,0.6189,space,0.835,space,1.6186,n,0,1.3167,0,13,13,13,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,36_2,inclusive_gender_they,1,9,they,Helen is anxious because they dread the presentation earlier.,Did Helen's presentation go well?,no,0,Helen,is,anxious,because,they,dread,the,presentation,earlier.,ADV_EN_20,001,2023-08-30_11h22.30.506,spr_english_2023_list1,2021.1.1,Win32,59.41064639,,,space,0.6515,space,0.5869,space,2.0129,space,0.8271,space,0.7451,space,5.114,space,0.8127,space,0.6931,space,1.4158,n,0,16.5587,0,14,14,14,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16_2,neutral_gender_someone,1,9,neutral,Someone passed me and they sped before I noticed.,Was everybody going slow?,no,0,Someone,passed,me,and,they,sped,before,I,noticed.,ADV_EN_20,001,2023-08-30_11h22.30.506,spr_english_2023_list1,2021.1.1,Win32,59.41064639,,,space,3.0693,space,1.0411,space,2.8084,space,0.585,space,0.6195,space,1.7083,space,0.4859,space,0.4683,space,0.552,n,0,2.7731,0,15,15,15,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20_1,inclusive_gender_reflexive,1,9,himself,Mike was jogging by himself in the park earlier.,Was Mike sleeping?,no,0,Mike,was,jogging,by,himself,in,the,park,earlier.,ADV_EN_20,001,2023-08-30_11h22.30.506,spr_english_2023_list1,2021.1.1,Win32,59.41064639,,,space,0.854,space,0.5639,space,1.0023,space,0.9699,space,0.7551,space,0.4999,space,0.3905,space,0.467,space,0.5142,n,0,2.1179,0,16,16,16,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,NA,filler,1and2,9,NA,"She danced a lot, her movements resembling pure poetry.",Was it an unpleasant dance?,,0,She,danced,a,"lot,",her,movements,resembling,pure,poetry.,ADV_EN_20,001,2023-08-30_11h22.30.506,spr_english_2023_list1,2021.1.1,Win32,59.41064639,,,space,0.583,space,0.5523,space,0.7271,space,0.8006,space,0.3837,space,0.8027,space,0.7255,space,0.4403,space,0.7018,n,0,3.367,0,17,17,17,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4_2,neutral_gender_someone,1,9,neutral,Someone punched me but they ran before I noticed.,Was everybody involved peaceful?,no,0,Someone,punched,me,but,they,ran,before,I,noticed.,ADV_EN_20,001,2023-08-30_11h22.30.506,spr_english_2023_list1,2021.1.1,Win32,59.41064639,,,space,1.1294,space,1.0986,space,0.6516,space,0.5063,space,0.5847,space,0.5873,space,0.4296,space,0.4004,space,0.4161,n,0,2.8083,0,18,18,18,1,,
