key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_15.keys,key_resp_15.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,base_sentence_number,version,experiment,list,numb_words,gender,sentence,question,answer,CorrAns,w1,w2,w3,w4,w5,w6,w7,w8,w9,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_16.keys,key_resp_16.rt,word1.keys,word1.rt,word2.keys,word2.rt,word3.keys,word3.rt,word4.keys,word4.rt,word5.keys,word5.rt,word6.keys,word6.rt,word7.keys,word7.rt,word8.keys,word8.rt,word9.keys,word9.rt,compquestion.keys,compquestion.corr,compquestion.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,endoftask.keys,endoftask.rt
space,13.7109,y,2.8399,space,4.8613,space,1.1546,space,4.531,space,1.4672,space,1.8706,space,1.3933,space,2.1622,space,1.0856,space,1.5604,n,10.0091,0,0,0,0,1,NA,NA,practica,NA,NA,NA,Rita is uncomfortable because it is very hot outside.,Is it cold?,no,0,Rita,is,uncomfortable,because,it,is,very,hot,outside.,ADV_EN_25,001,2023-09-06_12h32.26.635,spr_english_2023_list1,2021.1.1,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,2.5224,space,0.7661,space,1.094,space,1.2564,space,0.9065,space,0.5347,space,0.9714,space,3.3411,space,0.8687,n,2.576,0,1,1,1,1,NA,NA,practica,NA,NA,NA,Peter was running by himself in the park yesterday.,Was Peter painting the wall?,no,0,Peter,was,running,by,himself,in,the,park,yesterday.,ADV_EN_25,001,2023-09-06_12h32.26.635,spr_english_2023_list1,2021.1.1,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,0.784,space,0.5691,space,0.4948,space,0.5922,space,2.6063,space,0.6548,space,0.4045,space,0.4671,space,0.8291,y,2.9954,0,2,2,2,1,NA,NA,practica,NA,NA,NA,Hannah is watching tv because she is really bored.,Is Hannah in front of a screen?,yes,1,Hannah,is,watching,tv,because,she,is,really,bored.,ADV_EN_25,001,2023-09-06_12h32.26.635,spr_english_2023_list1,2021.1.1,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1_1,neutral_gender_someone,1,9,masculine,Someone called me but he stopped before I answered,Did the person try to communicate?,yes,1,Someone,called,me,but,he,stopped,before,I,answered.,ADV_EN_25,001,2023-09-06_12h32.26.635,spr_english_2023_list1,2021.1.1,Win32,60.0024001,space,6.3543,space,0.9413,space,0.7008,space,0.8626,space,0.6341,space,0.5129,space,0.6905,space,1.2288,space,1.4715,space,1.3289,y,0,7.0554,0,0,0,0,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,21_2,inclusive_gender_reflexive,1,9,themself,Jack was cooking by themself in the kitchen yesterday.,Was Jack in the kitchen?,yes,1,Jack,was,cooking,by,themself,in,the,kitchen,yesterday.,ADV_EN_25,001,2023-09-06_12h32.26.635,spr_english_2023_list1,2021.1.1,Win32,60.0024001,,,space,0.6355,space,0.9847,space,1.1846,space,0.5103,space,0.5193,space,1.016,space,0.496,space,0.6577,space,0.7329,y,0,12.8195,0,1,1,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,NA,filler,1and2,9,NA,The aroma of freshly brewed coffee filled the room.,Was the smell nice?,,1,The,aroma,of,freshly,brewed,coffee,filled,the,room.,ADV_EN_25,001,2023-09-06_12h32.26.635,spr_english_2023_list1,2021.1.1,Win32,60.0024001,,,space,0.5383,space,0.6126,space,0.4292,space,0.3859,space,2.1075,space,1.7214,space,1.3965,space,0.5031,space,1.0099,n,0,27.1079,0,2,2,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,22_1,inclusive_gender_reflexive,1,9,himself,Max was painting by himself in the studio earlier.,Was Max watching tv?,no,0,Max,was,painting,by,himself,in,the,studio,earlier.,ADV_EN_25,001,2023-09-06_12h32.26.635,spr_english_2023_list1,2021.1.1,Win32,60.0024001,,,space,1.2287,space,1.0035,space,0.9128,space,0.4678,space,0.6991,space,0.9113,space,0.5228,space,1.0189,space,1.2434,n,0,2.1076,0,3,3,3,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,33_1,inclusive_gender_they,1,9,she,Sara is happy because she found new friends yesterday.,Is Sara in a good mood?,yes,1,Sara,is,happy,because,she,found,new,friends,yesterday.,ADV_EN_25,001,2023-09-06_12h32.26.635,spr_english_2023_list1,2021.1.1,Win32,60.0024001,,,space,0.4941,space,0.5359,space,0.8901,space,1.6712,space,2.7058,space,0.9616,space,0.6718,space,0.6856,space,0.7125,y,0,4.5351,0,4,4,4,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31_2,inclusive_gender_reflexive,1,9,themself,Troy was singing by themself in the shower yesterday.,Was Troy singing?,yes,1,Troy,was,singing,by,themself,in,the,shower,yesterday.,ADV_EN_25,001,2023-09-06_12h32.26.635,spr_english_2023_list1,2021.1.1,Win32,60.0024001,,,space,1.1527,space,0.5903,space,0.6384,space,1.0252,space,0.5197,space,2.5896,space,0.3892,space,0.958,space,0.5829,y,0,28.8531,0,5,5,5,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,NA,filler,1and2,9,NA,"Soft raindrops tapped gently, creating a rhythmic melody outside.",Was it a sunny day?,,0,Soft,raindrops,tapped,"gently,",creating,a,rhythmic,melody,outside.,ADV_EN_25,001,2023-09-06_12h32.26.635,spr_english_2023_list1,2021.1.1,Win32,60.0024001,,,space,1.2528,space,1.6573,space,0.5265,space,1.603,space,0.7465,space,0.5009,space,1.0995,space,0.5029,space,0.5963,n,0,5.3271,0,6,6,6,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,34_2,inclusive_gender_they,1,9,they,Mary is sad because they lost the dog earlier.,Did mary lose something?,no,0,Mary,is,sad,because,they,lost,the,dog,earlier.,ADV_EN_25,001,2023-09-06_12h32.26.635,spr_english_2023_list1,2021.1.1,Win32,60.0024001,,,space,0.5261,space,0.3814,space,0.4767,space,0.479,space,0.4291,space,0.5835,space,0.6551,space,1.8811,space,0.5866,y,0,3.3632,0,7,7,7,1,,
