key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_15.keys,key_resp_15.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,base_sentence_number,version,experiment,list,numb_words,gender,sentence,question,answer,CorrAns,w1,w2,w3,w4,w5,w6,w7,w8,w9,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_16.keys,key_resp_16.rt,word1.keys,word1.rt,word2.keys,word2.rt,word3.keys,word3.rt,word4.keys,word4.rt,word5.keys,word5.rt,word6.keys,word6.rt,word7.keys,word7.rt,word8.keys,word8.rt,word9.keys,word9.rt,compquestion.keys,compquestion.corr,compquestion.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,endoftask.keys,endoftask.rt
space,10.6067,y,0.6065,space,1.8553,space,0.334,space,0.3208,space,0.4106,space,0.3686,space,0.3342,space,0.4097,space,0.3851,space,0.3274,n,2.0201,0,0,0,0,1,NA,NA,practica,NA,NA,NA,Rita is uncomfortable because it is very hot outside.,Is it cold?,no,0,Rita,is,uncomfortable,because,it,is,very,hot,outside.,ADV_EN_17,001,2023-08-30_11h27.41.125,spr_english_2023_list1,2021.1.1,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,1.4046,space,0.4687,space,0.6137,space,0.4513,space,0.3756,space,0.3684,space,0.3111,space,0.3534,space,0.4736,n,2.086,0,1,1,1,1,NA,NA,practica,NA,NA,NA,Peter was running by himself in the park yesterday.,Was Peter painting the wall?,no,0,Peter,was,running,by,himself,in,the,park,yesterday.,ADV_EN_17,001,2023-08-30_11h27.41.125,spr_english_2023_list1,2021.1.1,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,0.0012,space,1.3102,space,0.4477,space,0.3516,space,0.3249,space,0.3186,space,0.336,space,0.3774,space,0.3522,n,3.625,0,2,2,2,1,NA,NA,practica,NA,NA,NA,Hannah is watching tv because she is really bored.,Is Hannah in front of a screen?,yes,1,Hannah,is,watching,tv,because,she,is,really,bored.,ADV_EN_17,001,2023-08-30_11h27.41.125,spr_english_2023_list1,2021.1.1,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1_1,neutral_gender_someone,1,9,masculine,Someone called me but he stopped before I answered,Did the person try to communicate?,yes,1,Someone,called,me,but,he,stopped,before,I,answered.,ADV_EN_17,001,2023-08-30_11h27.41.125,spr_english_2023_list1,2021.1.1,Win32,59.94125757,space,5.4996,space,0.4579,space,0.2687,space,0.3041,space,0.331,space,0.2929,space,0.2717,space,0.3392,space,0.3884,space,0.3389,y,0,4.2055,0,0,0,0,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,21_2,inclusive_gender_reflexive,1,9,themself,Jack was cooking by themself in the kitchen yesterday.,Was Jack in the kitchen?,yes,1,Jack,was,cooking,by,themself,in,the,kitchen,yesterday.,ADV_EN_17,001,2023-08-30_11h27.41.125,spr_english_2023_list1,2021.1.1,Win32,59.94125757,,,space,0.6301,space,0.4197,space,0.7295,space,0.6588,space,1.1585,space,0.4623,space,0.4745,space,0.4218,space,0.5076,y,0,2.6537,0,1,1,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,NA,filler,1and2,9,NA,The aroma of freshly brewed coffee filled the room.,Was the smell nice?,,1,The,aroma,of,freshly,brewed,coffee,filled,the,room.,ADV_EN_17,001,2023-08-30_11h27.41.125,spr_english_2023_list1,2021.1.1,Win32,59.94125757,,,space,0.5594,space,0.3917,space,0.3351,space,0.3114,space,0.4017,space,0.4179,space,0.3575,space,0.3581,space,0.3176,y,0,6.5838,0,2,2,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,22_1,inclusive_gender_reflexive,1,9,himself,Max was painting by himself in the studio earlier.,Was Max watching tv?,no,0,Max,was,painting,by,himself,in,the,studio,earlier.,ADV_EN_17,001,2023-08-30_11h27.41.125,spr_english_2023_list1,2021.1.1,Win32,59.94125757,,,space,0.5691,space,0.3287,space,0.3225,space,0.4201,space,0.5296,space,1.252,space,0.3746,space,0.4537,space,0.6743,n,0,1.6451,0,3,3,3,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,33_1,inclusive_gender_they,1,9,she,Sara is happy because she found new friends yesterday.,Is Sara in a good mood?,yes,1,Sara,is,happy,because,she,found,new,friends,yesterday.,ADV_EN_17,001,2023-08-30_11h27.41.125,spr_english_2023_list1,2021.1.1,Win32,59.94125757,,,space,0.4518,space,0.3348,space,0.3513,space,0.327,space,0.3282,space,0.3216,space,0.3873,space,0.3944,space,0.4259,y,0,5.1585,0,4,4,4,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31_2,inclusive_gender_reflexive,1,9,themself,Troy was singing by themself in the shower yesterday.,Was Troy singing?,yes,1,Troy,was,singing,by,themself,in,the,shower,yesterday.,ADV_EN_17,001,2023-08-30_11h27.41.125,spr_english_2023_list1,2021.1.1,Win32,59.94125757,,,space,0.6024,space,0.3287,space,0.3539,space,0.3863,space,0.3926,space,0.4176,space,0.4306,space,0.6116,space,0.3785,y,0,3.3878,0,5,5,5,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,NA,filler,1and2,9,NA,"Soft raindrops tapped gently, creating a rhythmic melody outside.",Was it a sunny day?,,0,Soft,raindrops,tapped,"gently,",creating,a,rhythmic,melody,outside.,ADV_EN_17,001,2023-08-30_11h27.41.125,spr_english_2023_list1,2021.1.1,Win32,59.94125757,,,space,0.4862,space,1.0889,space,0.3471,space,0.5083,space,0.5901,space,0.4613,space,0.2857,space,0.4362,space,0.4184,n,0,1.9534,0,6,6,6,1,,
