key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_15.keys,key_resp_15.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,base_sentence_number,version,experiment,list,numb_words,gender,sentence,question,answer,CorrAns,w1,w2,w3,w4,w5,w6,w7,w8,w9,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_16.keys,key_resp_16.rt,word1.keys,word1.rt,word2.keys,word2.rt,word3.keys,word3.rt,word4.keys,word4.rt,word5.keys,word5.rt,word6.keys,word6.rt,word7.keys,word7.rt,word8.keys,word8.rt,word9.keys,word9.rt,compquestion.keys,compquestion.corr,compquestion.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,endoftask.keys,endoftask.rt
space,65.1819,y,0.8012,space,2.7723,space,1.0355,space,1.0764,space,0.9947,space,0.7668,space,0.808,space,0.8142,space,0.6527,space,0.7117,n,2.7194,0,0,0,0,1,NA,NA,practica,NA,NA,NA,Rita is uncomfortable because it is very hot outside.,Is it cold?,no,0,Rita,is,uncomfortable,because,it,is,very,hot,outside.,ADV_EN_16,001,2023-09-03_17h20.19.654,spr_english_2023_list1,2021.1.1,Win32,59.05628064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,1.0765,space,0.7807,space,0.897,space,0.6658,space,0.9185,space,0.5348,space,0.4476,space,0.5995,space,1.0477,n,11.1262,0,1,1,1,1,NA,NA,practica,NA,NA,NA,Peter was running by himself in the park yesterday.,Was Peter painting the wall?,no,0,Peter,was,running,by,himself,in,the,park,yesterday.,ADV_EN_16,001,2023-09-03_17h20.19.654,spr_english_2023_list1,2021.1.1,Win32,59.05628064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,0.8164,space,0.6183,space,0.934,space,1.0217,space,0.6634,space,0.5006,space,0.4807,space,0.5814,space,0.5998,y,3.3125,0,2,2,2,1,NA,NA,practica,NA,NA,NA,Hannah is watching tv because she is really bored.,Is Hannah in front of a screen?,yes,1,Hannah,is,watching,tv,because,she,is,really,bored.,ADV_EN_16,001,2023-09-03_17h20.19.654,spr_english_2023_list1,2021.1.1,Win32,59.05628064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1_1,neutral_gender_someone,1,9,masculine,Someone called me but he stopped before I answered,Did the person try to communicate?,yes,1,Someone,called,me,but,he,stopped,before,I,answered.,ADV_EN_16,001,2023-09-03_17h20.19.654,spr_english_2023_list1,2021.1.1,Win32,59.05628064,space,5.5072,space,1.0281,space,0.837,space,0.6881,space,0.9983,space,0.8733,space,0.9777,space,0.78,space,0.8827,space,0.9379,y,0,3.5278,0,0,0,0,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,21_2,inclusive_gender_reflexive,1,9,themself,Jack was cooking by themself in the kitchen yesterday.,Was Jack in the kitchen?,yes,1,Jack,was,cooking,by,themself,in,the,kitchen,yesterday.,ADV_EN_16,001,2023-09-03_17h20.19.654,spr_english_2023_list1,2021.1.1,Win32,59.05628064,,,space,1.5925,space,1.0642,space,0.952,space,0.7585,space,0.9028,space,1.988,space,0.5473,space,0.971,space,0.8616,y,0,3.5488,0,1,1,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,NA,filler,1and2,9,NA,The aroma of freshly brewed coffee filled the room.,Was the smell nice?,,1,The,aroma,of,freshly,brewed,coffee,filled,the,room.,ADV_EN_16,001,2023-09-03_17h20.19.654,spr_english_2023_list1,2021.1.1,Win32,59.05628064,,,space,0.6812,space,0.6419,space,0.8157,space,0.7338,space,0.5803,space,0.6655,space,0.6158,space,0.8664,space,0.9958,y,0,3.6669,0,2,2,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,22_1,inclusive_gender_reflexive,1,9,himself,Max was painting by himself in the studio earlier.,Was Max watching tv?,no,0,Max,was,painting,by,himself,in,the,studio,earlier.,ADV_EN_16,001,2023-09-03_17h20.19.654,spr_english_2023_list1,2021.1.1,Win32,59.05628064,,,space,51.6949,space,0.5401,space,0.7735,space,0.4424,space,0.4316,space,0.3693,space,0.3307,space,0.6491,space,0.6955,n,0,2.0198,0,3,3,3,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,33_1,inclusive_gender_they,1,9,she,Sara is happy because she found new friends yesterday.,Is Sara in a good mood?,yes,1,Sara,is,happy,because,she,found,new,friends,yesterday.,ADV_EN_16,001,2023-09-03_17h20.19.654,spr_english_2023_list1,2021.1.1,Win32,59.05628064,,,space,0.4801,space,0.5492,space,0.5551,space,0.7453,space,0.7557,space,0.5351,space,0.6323,space,0.5823,space,0.7971,y,0,1.9456,0,4,4,4,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31_2,inclusive_gender_reflexive,1,9,themself,Troy was singing by themself in the shower yesterday.,Was Troy singing?,yes,1,Troy,was,singing,by,themself,in,the,shower,yesterday.,ADV_EN_16,001,2023-09-03_17h20.19.654,spr_english_2023_list1,2021.1.1,Win32,59.05628064,,,space,1.2901,space,0.7165,space,0.6725,space,0.4367,space,0.4485,space,3.616,space,0.7739,space,1.7616,space,0.957,y,0,2.1698,0,5,5,5,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,NA,filler,1and2,9,NA,"Soft raindrops tapped gently, creating a rhythmic melody outside.",Was it a sunny day?,,0,Soft,raindrops,tapped,"gently,",creating,a,rhythmic,melody,outside.,ADV_EN_16,001,2023-09-03_17h20.19.654,spr_english_2023_list1,2021.1.1,Win32,59.05628064,,,space,2.407,space,1.2933,space,0.6807,space,0.5854,space,0.6626,space,0.4492,space,0.4551,space,0.554,space,0.4995,n,0,1.6382,0,6,6,6,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,34_2,inclusive_gender_they,1,9,they,Mary is sad because they lost the dog earlier.,Did mary lose something?,no,0,Mary,is,sad,because,they,lost,the,dog,earlier.,ADV_EN_16,001,2023-09-03_17h20.19.654,spr_english_2023_list1,2021.1.1,Win32,59.05628064,,,space,0.4373,space,0.9987,space,1.0824,space,0.888,space,1.4492,space,0.7591,space,0.8142,space,0.7322,space,1.3217,y,0,2.761,0,7,7,7,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10_2,neutral_gender_someone,1,9,neutral,Someone shushed me but they stopped before I noticed.,Was the person happy to hear a voice?,no,0,Someone,shushed,me,but,they,stopped,before,I,noticed.,ADV_EN_16,001,2023-09-03_17h20.19.654,spr_english_2023_list1,2021.1.1,Win32,59.05628064,,,space,0.8511,space,0.9674,space,0.8364,space,0.7037,space,0.4265,space,0.631,space,0.487,space,0.6815,space,0.5791,n,0,8.6601,0,8,8,8,1,,
