key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_15.keys,key_resp_15.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,base_sentence_number,version,experiment,list,numb_words,gender,sentence,question,answer,CorrAns,w1,w2,w3,w4,w5,w6,w7,w8,w9,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_16.keys,key_resp_16.rt,word1.keys,word1.rt,word2.keys,word2.rt,word3.keys,word3.rt,word4.keys,word4.rt,word5.keys,word5.rt,word6.keys,word6.rt,word7.keys,word7.rt,word8.keys,word8.rt,word9.keys,word9.rt,compquestion.keys,compquestion.corr,compquestion.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,endoftask.keys,endoftask.rt
space,0.6848,y,1.1878,space,19.5676,space,0.5628,space,1.1053,space,0.8019,space,0.7927,space,0.6236,space,1.3727,space,0.656,space,0.5551,y,4.6459,0,0,0,0,1,NA,NA,practica,NA,NA,NA,Rita is uncomfortable because it is very hot outside.,Is it cold?,no,0,Rita,is,uncomfortable,because,it,is,very,hot,outside.,INC_J_SDV_04,001,2023-07-20_08h51.25.084,spr_english_2023_list2,2021.1.1,Win32,59.87306909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,0.7339,space,0.4448,space,2.2351,space,0.5789,space,0.6178,space,0.6677,space,0.7627,space,0.7845,space,1.2213,n,5.0422,0,1,1,1,1,NA,NA,practica,NA,NA,NA,Peter was running by himself in the park yesterday.,Was Peter painting the wall?,no,0,Peter,was,running,by,himself,in,the,park,yesterday.,INC_J_SDV_04,001,2023-07-20_08h51.25.084,spr_english_2023_list2,2021.1.1,Win32,59.87306909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,1.0673,space,0.5119,space,1.7179,space,0.5112,space,0.4463,space,0.4348,space,0.4003,space,0.4878,space,0.4729,y,3.3542,0,2,2,2,1,NA,NA,practica,NA,NA,NA,Hannah is watching tv because she is really bored.,Is Hannah in front of a screen?,yes,1,Hannah,is,watching,tv,because,she,is,really,bored.,INC_J_SDV_04,001,2023-07-20_08h51.25.084,spr_english_2023_list2,2021.1.1,Win32,59.87306909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1_2,neutral_gender_someone,2,9,neutral,Someone called me but they stopped before I answered,Did the person try to communicate?,yes,1,Someone,called,me,but,they,stopped,before,I,answered.,INC_J_SDV_04,001,2023-07-20_08h51.25.084,spr_english_2023_list2,2021.1.1,Win32,59.87306909,space,7.0347,space,0.8871,space,0.5232,space,0.6089,space,0.6096,space,0.8398,space,0.9024,space,0.8301,space,0.7311,space,1.9569,y,0,4.0813,0,0,0,0,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,34_1,inclusive_gender_they,2,9,she,Mary is sad because she lost the dog earlier.,Did mary lose something?,no,0,Mary,is,sad,because,she,lost,the,dog,earlier.,INC_J_SDV_04,001,2023-07-20_08h51.25.084,spr_english_2023_list2,2021.1.1,Win32,59.87306909,,,space,0.7256,space,0.4536,space,0.6602,space,0.4666,space,0.4884,space,0.8392,space,1.7806,space,0.4029,space,0.7376,y,0,2.2305,0,1,1,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31_1,inclusive_gender_reflexive,2,9,himself,Troy was singing by himself in the shower yesterday.,Was Troy singing?,yes,1,Troy,was,singing,by,himself,in,the,shower,yesterday.,INC_J_SDV_04,001,2023-07-20_08h51.25.084,spr_english_2023_list2,2021.1.1,Win32,59.87306909,,,space,0.9498,space,0.4174,space,0.7723,space,0.45,space,0.4703,space,0.4997,space,0.4198,space,0.633,space,0.5699,y,0,1.6732,0,2,2,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,37_2,inclusive_gender_they,2,9,they,Emily is grateful because they got nice gifts yesterday.,Did Emily get presents?,yes,1,Emily,is,grateful,because,they,got,nice,gifts,yesterday.,INC_J_SDV_04,001,2023-07-20_08h51.25.084,spr_english_2023_list2,2021.1.1,Win32,59.87306909,,,space,0.6297,space,0.4309,space,0.8697,space,0.4203,space,0.6482,space,0.4729,space,1.1264,space,0.6149,space,0.576,y,0,1.8128,0,3,3,3,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,NA,filler,1and2,9,NA,The aroma of freshly brewed coffee filled the room.,Was the smell nice?,,1,The,aroma,of,freshly,brewed,coffee,filled,the,room.,INC_J_SDV_04,001,2023-07-20_08h51.25.084,spr_english_2023_list2,2021.1.1,Win32,59.87306909,,,space,2.3482,space,0.5264,space,0.5023,space,0.8725,space,0.3609,space,0.6501,space,0.4736,space,0.4408,space,0.458,y,0,3.5699,0,4,4,4,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,30_2,inclusive_gender_reflexive,2,9,themself,Scott was drinking by themself at the bar earlier.,Was Scott at his apartment?,no,0,Scott,was,drinking,by,themself,at,the,bar,earlier.,INC_J_SDV_04,001,2023-07-20_08h51.25.084,spr_english_2023_list2,2021.1.1,Win32,59.87306909,,,space,5.5415,space,1.6712,space,0.6429,space,1.005,space,0.9756,space,1.1103,space,1.1653,space,1.0438,space,0.565,n,0,2.7319,0,5,5,5,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14_1,neutral_gender_someone,2,9,masculine,Someone photographed me but he quit before I spoke.,Did someone take pictures?,yes,0,Someone,photographed,me,but,he,quit,before,I,spoke.,INC_J_SDV_04,001,2023-07-20_08h51.25.084,spr_english_2023_list2,2021.1.1,Win32,59.87306909,,,space,1.276,space,2.5497,space,0.4337,space,0.4362,space,0.648,space,0.5928,space,0.5582,space,0.6388,space,1.1377,y,0,3.3622,0,6,6,6,1,,
