key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_15.keys,key_resp_15.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,base_sentence_number,version,experiment,list,numb_words,gender,sentence,question,answer,CorrAns,w1,w2,w3,w4,w5,w6,w7,w8,w9,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_16.keys,key_resp_16.rt,word1.keys,word1.rt,word2.keys,word2.rt,word3.keys,word3.rt,word4.keys,word4.rt,word5.keys,word5.rt,word6.keys,word6.rt,word7.keys,word7.rt,word8.keys,word8.rt,word9.keys,word9.rt,compquestion.keys,compquestion.corr,compquestion.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,endoftask.keys,endoftask.rt
space,15.4566,y,0.8666,space,5.8417,space,0.622,space,0.7627,space,0.6036,space,0.6576,space,0.405,space,0.4435,space,0.3522,space,0.5045,n,1.2638,0,0,0,0,1,NA,NA,practica,NA,NA,NA,Rita is uncomfortable because it is very hot outside.,Is it cold?,no,0,Rita,is,uncomfortable,because,it,is,very,hot,outside.,ADV_EN_22,001,2023-08-30_11h29.16.801,spr_english_2023_list2,2021.1.1,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,1.2458,space,0.7855,space,0.635,space,0.5017,space,0.5509,space,0.9681,space,0.9417,space,0.4704,space,0.5132,n,1.7074,0,1,1,1,1,NA,NA,practica,NA,NA,NA,Peter was running by himself in the park yesterday.,Was Peter painting the wall?,no,0,Peter,was,running,by,himself,in,the,park,yesterday.,ADV_EN_22,001,2023-08-30_11h29.16.801,spr_english_2023_list2,2021.1.1,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,0.4361,space,0.6511,space,0.9573,space,0.5523,space,0.469,space,0.3844,space,0.3597,space,0.4185,space,0.5688,y,5.6224,0,2,2,2,1,NA,NA,practica,NA,NA,NA,Hannah is watching tv because she is really bored.,Is Hannah in front of a screen?,yes,1,Hannah,is,watching,tv,because,she,is,really,bored.,ADV_EN_22,001,2023-08-30_11h29.16.801,spr_english_2023_list2,2021.1.1,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1_2,neutral_gender_someone,2,9,neutral,Someone called me but they stopped before I answered,Did the person try to communicate?,yes,1,Someone,called,me,but,they,stopped,before,I,answered.,ADV_EN_22,001,2023-08-30_11h29.16.801,spr_english_2023_list2,2021.1.1,Win32,59.95203837,space,3.294,space,0.8613,space,0.4899,space,0.4609,space,0.5927,space,0.4839,space,0.6191,space,0.5764,space,0.567,space,0.441,n,0,4.5562,0,0,0,0,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,34_1,inclusive_gender_they,2,9,she,Mary is sad because she lost the dog earlier.,Did mary lose something?,no,0,Mary,is,sad,because,she,lost,the,dog,earlier.,ADV_EN_22,001,2023-08-30_11h29.16.801,spr_english_2023_list2,2021.1.1,Win32,59.95203837,,,space,0.8178,space,1.1409,space,0.7253,space,0.5422,space,0.5681,space,0.6942,space,0.6415,space,0.526,space,0.5033,y,0,4.8495,0,1,1,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31_1,inclusive_gender_reflexive,2,9,himself,Troy was singing by himself in the shower yesterday.,Was Troy singing?,yes,1,Troy,was,singing,by,himself,in,the,shower,yesterday.,ADV_EN_22,001,2023-08-30_11h29.16.801,spr_english_2023_list2,2021.1.1,Win32,59.95203837,,,space,0.6673,space,0.7019,space,0.6716,space,0.7862,space,0.734,space,0.5386,space,0.451,space,0.4956,space,0.4675,y,0,1.2135,0,2,2,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,37_2,inclusive_gender_they,2,9,they,Emily is grateful because they got nice gifts yesterday.,Did Emily get presents?,yes,1,Emily,is,grateful,because,they,got,nice,gifts,yesterday.,ADV_EN_22,001,2023-08-30_11h29.16.801,spr_english_2023_list2,2021.1.1,Win32,59.95203837,,,space,0.7552,space,0.4511,space,0.6349,space,0.4606,space,0.4881,space,0.3874,space,0.385,space,0.4409,space,0.5026,y,0,2.2482,0,3,3,3,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,NA,filler,1and2,9,NA,The aroma of freshly brewed coffee filled the room.,Was the smell nice?,,1,The,aroma,of,freshly,brewed,coffee,filled,the,room.,ADV_EN_22,001,2023-08-30_11h29.16.801,spr_english_2023_list2,2021.1.1,Win32,59.95203837,,,space,0.4108,space,0.7701,space,0.4253,space,0.6629,space,0.4428,space,0.5591,space,0.4348,space,0.3888,space,0.4114,y,0,4.1386,0,4,4,4,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,30_2,inclusive_gender_reflexive,2,9,themself,Scott was drinking by themself at the bar earlier.,Was Scott at his apartment?,no,0,Scott,was,drinking,by,themself,at,the,bar,earlier.,ADV_EN_22,001,2023-08-30_11h29.16.801,spr_english_2023_list2,2021.1.1,Win32,59.95203837,,,space,0.559,space,0.6622,space,0.4514,space,0.4235,space,0.5013,space,0.8388,space,0.4753,space,0.407,space,0.4454,n,0,2.069,0,5,5,5,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14_1,neutral_gender_someone,2,9,masculine,Someone photographed me but he quit before I spoke.,Did someone take pictures?,yes,0,Someone,photographed,me,but,he,quit,before,I,spoke.,ADV_EN_22,001,2023-08-30_11h29.16.801,spr_english_2023_list2,2021.1.1,Win32,59.95203837,,,space,0.3791,space,1.027,space,0.5364,space,0.4011,space,0.3599,space,0.392,space,0.4786,space,0.3618,space,0.3465,y,0,1.9394,0,6,6,6,1,,
