key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_15.keys,key_resp_15.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,base_sentence_number,version,experiment,list,numb_words,gender,sentence,question,answer,CorrAns,w1,w2,w3,w4,w5,w6,w7,w8,w9,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_16.keys,key_resp_16.rt,word1.keys,word1.rt,word2.keys,word2.rt,word3.keys,word3.rt,word4.keys,word4.rt,word5.keys,word5.rt,word6.keys,word6.rt,word7.keys,word7.rt,word8.keys,word8.rt,word9.keys,word9.rt,compquestion.keys,compquestion.corr,compquestion.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,endoftask.keys,endoftask.rt
space,10.1318,y,0.3386,space,2.722,space,0.8984,space,0.8893,space,0.7798,space,0.6481,space,0.5176,space,0.7139,space,0.6058,space,0.6632,n,2.8984,0,0,0,0,1,NA,NA,practica,NA,NA,NA,Rita is uncomfortable because it is very hot outside.,Is it cold?,no,0,Rita,is,uncomfortable,because,it,is,very,hot,outside.,INC_J_ADV_07,001,2023-07-20_08h55.49.087,spr_english_2023_list2,2021.1.1,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,1.0646,space,0.4812,space,0.6177,space,0.5738,space,0.8173,space,0.5411,space,0.4717,space,0.433,space,0.5261,n,2.5514,0,1,1,1,1,NA,NA,practica,NA,NA,NA,Peter was running by himself in the park yesterday.,Was Peter painting the wall?,no,0,Peter,was,running,by,himself,in,the,park,yesterday.,INC_J_ADV_07,001,2023-07-20_08h55.49.087,spr_english_2023_list2,2021.1.1,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,1.1998,space,0.5379,space,0.5177,space,0.7195,space,0.6016,space,0.5817,space,0.5062,space,0.5018,space,0.6805,y,2.3722,0,2,2,2,1,NA,NA,practica,NA,NA,NA,Hannah is watching tv because she is really bored.,Is Hannah in front of a screen?,yes,1,Hannah,is,watching,tv,because,she,is,really,bored.,INC_J_ADV_07,001,2023-07-20_08h55.49.087,spr_english_2023_list2,2021.1.1,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1_2,neutral_gender_someone,2,9,neutral,Someone called me but they stopped before I answered,Did the person try to communicate?,yes,1,Someone,called,me,but,they,stopped,before,I,answered.,INC_J_ADV_07,001,2023-07-20_08h55.49.087,spr_english_2023_list2,2021.1.1,Win32,60.0024001,space,3.0671,space,0.9564,space,0.5432,space,0.4609,space,0.4726,space,0.4883,space,0.6212,space,0.5136,space,0.4853,space,0.6722,n,0,4.0667,0,0,0,0,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,34_1,inclusive_gender_they,2,9,she,Mary is sad because she lost the dog earlier.,Did mary lose something?,no,0,Mary,is,sad,because,she,lost,the,dog,earlier.,INC_J_ADV_07,001,2023-07-20_08h55.49.087,spr_english_2023_list2,2021.1.1,Win32,60.0024001,,,space,0.9067,space,0.5638,space,0.5602,space,0.5632,space,0.5228,space,0.484,space,0.4712,space,0.5301,space,1.1712,y,0,1.5513,0,1,1,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31_1,inclusive_gender_reflexive,2,9,himself,Troy was singing by himself in the shower yesterday.,Was Troy singing?,yes,1,Troy,was,singing,by,himself,in,the,shower,yesterday.,INC_J_ADV_07,001,2023-07-20_08h55.49.087,spr_english_2023_list2,2021.1.1,Win32,60.0024001,,,space,0.7924,space,0.4252,space,0.6595,space,0.5342,space,0.4346,space,0.6675,space,0.5762,space,0.8014,space,0.6376,y,0,1.1356,0,2,2,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,37_2,inclusive_gender_they,2,9,they,Emily is grateful because they got nice gifts yesterday.,Did Emily get presents?,yes,1,Emily,is,grateful,because,they,got,nice,gifts,yesterday.,INC_J_ADV_07,001,2023-07-20_08h55.49.087,spr_english_2023_list2,2021.1.1,Win32,60.0024001,,,space,0.9512,space,0.4926,space,0.5176,space,0.6765,space,0.4773,space,0.6255,space,0.8015,space,0.5861,space,0.8415,y,0,1.2514,0,3,3,3,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,NA,filler,1and2,9,NA,The aroma of freshly brewed coffee filled the room.,Was the smell nice?,,1,The,aroma,of,freshly,brewed,coffee,filled,the,room.,INC_J_ADV_07,001,2023-07-20_08h55.49.087,spr_english_2023_list2,2021.1.1,Win32,60.0024001,,,space,0.8553,space,0.435,space,0.5255,space,0.7101,space,0.7179,space,0.5017,space,0.4585,space,0.4504,space,0.7343,n,0,4.8668,0,4,4,4,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,30_2,inclusive_gender_reflexive,2,9,themself,Scott was drinking by themself at the bar earlier.,Was Scott at his apartment?,no,0,Scott,was,drinking,by,themself,at,the,bar,earlier.,INC_J_ADV_07,001,2023-07-20_08h55.49.087,spr_english_2023_list2,2021.1.1,Win32,60.0024001,,,space,1.8675,space,0.5019,space,0.5673,space,0.5168,space,0.8758,space,0.7956,space,0.5135,space,0.8755,space,0.5279,n,0,1.234,0,5,5,5,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14_1,neutral_gender_someone,2,9,masculine,Someone photographed me but he quit before I spoke.,Did someone take pictures?,yes,0,Someone,photographed,me,but,he,quit,before,I,spoke.,INC_J_ADV_07,001,2023-07-20_08h55.49.087,spr_english_2023_list2,2021.1.1,Win32,60.0024001,,,space,0.8908,space,0.5689,space,0.5895,space,0.535,space,0.5557,space,0.4389,space,0.5911,space,0.5517,space,0.7579,y,0,3.3022,0,6,6,6,1,,
