key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_15.keys,key_resp_15.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,base_sentence_number,version,experiment,list,numb_words,gender,sentence,question,answer,CorrAns,w1,w2,w3,w4,w5,w6,w7,w8,w9,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_16.keys,key_resp_16.rt,word1.keys,word1.rt,word2.keys,word2.rt,word3.keys,word3.rt,word4.keys,word4.rt,word5.keys,word5.rt,word6.keys,word6.rt,word7.keys,word7.rt,word8.keys,word8.rt,word9.keys,word9.rt,compquestion.keys,compquestion.corr,compquestion.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,endoftask.keys,endoftask.rt
space,29.828,y,2.5575,space,3.0497,space,0.8323,space,1.4759,space,0.6847,space,0.5185,space,0.836,space,0.4799,space,0.4611,space,0.5782,n,5.9194,0,0,0,0,1,NA,NA,practica,NA,NA,NA,Rita is uncomfortable because it is very hot outside.,Is it cold?,no,0,Rita,is,uncomfortable,because,it,is,very,hot,outside.,INC_J_02,001,2023-07-20_08h43.54.503,spr_english_2023_list1,2021.1.1,Win32,60.21557175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,1.2403,space,1.1377,space,0.8094,space,3.688,space,1.5191,space,0.5694,space,0.4651,space,0.5758,space,0.6386,n,5.6971,0,1,1,1,1,NA,NA,practica,NA,NA,NA,Peter was running by himself in the park yesterday.,Was Peter painting the wall?,no,0,Peter,was,running,by,himself,in,the,park,yesterday.,INC_J_02,001,2023-07-20_08h43.54.503,spr_english_2023_list1,2021.1.1,Win32,60.21557175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,0.6515,space,0.5848,space,0.6781,space,0.9204,space,0.9214,space,0.8906,space,0.6861,space,0.5555,space,0.7691,n,4.7412,0,2,2,2,1,NA,NA,practica,NA,NA,NA,Hannah is watching tv because she is really bored.,Is Hannah in front of a screen?,yes,1,Hannah,is,watching,tv,because,she,is,really,bored.,INC_J_02,001,2023-07-20_08h43.54.503,spr_english_2023_list1,2021.1.1,Win32,60.21557175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1_1,neutral_gender_someone,1,9,masculine,Someone called me but he stopped before I answered,Did the person try to communicate?,yes,1,Someone,called,me,but,he,stopped,before,I,answered.,INC_J_02,001,2023-07-20_08h43.54.503,spr_english_2023_list1,2021.1.1,Win32,60.21557175,space,12.6533,space,1.0729,space,0.6523,space,0.763,space,0.4398,space,0.3827,space,0.6752,space,0.5428,space,0.5532,space,0.4911,n,0,7.2809,0,0,0,0,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,21_2,inclusive_gender_reflexive,1,9,themself,Jack was cooking by themself in the kitchen yesterday.,Was Jack in the kitchen?,yes,1,Jack,was,cooking,by,themself,in,the,kitchen,yesterday.,INC_J_02,001,2023-07-20_08h43.54.503,spr_english_2023_list1,2021.1.1,Win32,60.21557175,,,space,0.8888,space,0.6553,space,0.6602,space,0.577,space,1.7091,space,0.5657,space,0.5671,space,0.5103,space,0.6769,y,0,4.299,0,1,1,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,NA,filler,1and2,9,NA,The aroma of freshly brewed coffee filled the room.,Was the smell nice?,,1,The,aroma,of,freshly,brewed,coffee,filled,the,room.,INC_J_02,001,2023-07-20_08h43.54.503,spr_english_2023_list1,2021.1.1,Win32,60.21557175,,,space,0.6383,space,0.7881,space,1.0479,space,2.1865,space,1.9311,space,1.0294,space,0.9344,space,1.6237,space,0.611,y,0,3.7307,0,2,2,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,22_1,inclusive_gender_reflexive,1,9,himself,Max was painting by himself in the studio earlier.,Was Max watching tv?,no,0,Max,was,painting,by,himself,in,the,studio,earlier.,INC_J_02,001,2023-07-20_08h43.54.503,spr_english_2023_list1,2021.1.1,Win32,60.21557175,,,space,0.678,space,0.8461,space,0.9338,space,0.5519,space,0.7146,space,0.615,space,0.6304,space,0.744,space,0.7509,n,0,1.9672,0,3,3,3,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,33_1,inclusive_gender_they,1,9,she,Sara is happy because she found new friends yesterday.,Is Sara in a good mood?,yes,1,Sara,is,happy,because,she,found,new,friends,yesterday.,INC_J_02,001,2023-07-20_08h43.54.503,spr_english_2023_list1,2021.1.1,Win32,60.21557175,,,space,0.4601,space,0.7564,space,0.8631,space,1.0298,space,0.6033,space,0.6514,space,0.559,space,0.5696,space,0.5629,y,0,2.4449,0,4,4,4,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31_2,inclusive_gender_reflexive,1,9,themself,Troy was singing by themself in the shower yesterday.,Was Troy singing?,yes,1,Troy,was,singing,by,themself,in,the,shower,yesterday.,INC_J_02,001,2023-07-20_08h43.54.503,spr_english_2023_list1,2021.1.1,Win32,60.21557175,,,space,0.5497,space,0.8154,space,0.6339,space,0.4968,space,0.7236,space,0.6888,space,0.563,space,0.5988,space,0.5428,y,0,1.7744,0,5,5,5,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,NA,filler,1and2,9,NA,"Soft raindrops tapped gently, creating a rhythmic melody outside.",Was it a sunny day?,,0,Soft,raindrops,tapped,"gently,",creating,a,rhythmic,melody,outside.,INC_J_02,001,2023-07-20_08h43.54.503,spr_english_2023_list1,2021.1.1,Win32,60.21557175,,,space,0.8345,space,1.4297,space,0.5998,space,0.8622,space,0.6475,space,0.6876,space,0.7969,space,0.4948,space,0.5529,n,0,2.6723,0,6,6,6,1,,
