key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_15.keys,key_resp_15.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,base_sentence_number,version,experiment,list,numb_words,gender,sentence,question,answer,CorrAns,w1,w2,w3,w4,w5,w6,w7,w8,w9,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_16.keys,key_resp_16.rt,word1.keys,word1.rt,word2.keys,word2.rt,word3.keys,word3.rt,word4.keys,word4.rt,word5.keys,word5.rt,word6.keys,word6.rt,word7.keys,word7.rt,word8.keys,word8.rt,word9.keys,word9.rt,compquestion.keys,compquestion.corr,compquestion.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,endoftask.keys,endoftask.rt
space,0.3668,y,0.7458,space,0.8953,space,0.359,space,0.4359,space,0.393,space,0.3893,space,0.3529,space,0.2987,space,0.3086,space,0.343,n,4.7844,0,0,0,0,1,NA,NA,practica,NA,NA,NA,Rita is uncomfortable because it is very hot outside.,Is it cold?,no,0,Rita,is,uncomfortable,because,it,is,very,hot,outside.,INC_J_BEG_013,001,2023-07-20_08h45.33.391,spr_english_2023_list2,2021.1.1,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,0.471,space,0.3563,space,0.3358,space,0.3182,space,0.3057,space,0.3242,space,0.2687,space,0.2892,space,0.3594,n,1.8718,0,1,1,1,1,NA,NA,practica,NA,NA,NA,Peter was running by himself in the park yesterday.,Was Peter painting the wall?,no,0,Peter,was,running,by,himself,in,the,park,yesterday.,INC_J_BEG_013,001,2023-07-20_08h45.33.391,spr_english_2023_list2,2021.1.1,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,0.5088,space,0.2892,space,0.277,space,0.2586,space,0.2562,space,0.5061,space,0.289,space,0.2552,space,0.2404,n,3.2043,0,2,2,2,1,NA,NA,practica,NA,NA,NA,Hannah is watching tv because she is really bored.,Is Hannah in front of a screen?,yes,1,Hannah,is,watching,tv,because,she,is,really,bored.,INC_J_BEG_013,001,2023-07-20_08h45.33.391,spr_english_2023_list2,2021.1.1,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1_2,neutral_gender_someone,2,9,neutral,Someone called me but they stopped before I answered,Did the person try to communicate?,yes,1,Someone,called,me,but,they,stopped,before,I,answered.,INC_J_BEG_013,001,2023-07-20_08h45.33.391,spr_english_2023_list2,2021.1.1,Win32,60.0024001,space,3.498,space,0.6733,space,0.3715,space,0.9226,space,0.4039,space,0.3078,space,0.322,space,0.3394,space,0.3876,space,0.3021,y,0,2.419,0,0,0,0,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,34_1,inclusive_gender_they,2,9,she,Mary is sad because she lost the dog earlier.,Did mary lose something?,no,0,Mary,is,sad,because,she,lost,the,dog,earlier.,INC_J_BEG_013,001,2023-07-20_08h45.33.391,spr_english_2023_list2,2021.1.1,Win32,60.0024001,,,space,0.6045,space,0.462,space,0.9236,space,0.4912,space,0.5554,space,0.4272,space,0.3507,space,0.306,space,0.6291,y,0,1.9709,0,1,1,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31_1,inclusive_gender_reflexive,2,9,himself,Troy was singing by himself in the shower yesterday.,Was Troy singing?,yes,1,Troy,was,singing,by,himself,in,the,shower,yesterday.,INC_J_BEG_013,001,2023-07-20_08h45.33.391,spr_english_2023_list2,2021.1.1,Win32,60.0024001,,,space,0.6919,space,0.4241,space,0.6451,space,0.5093,space,0.8712,space,0.5951,space,0.3592,space,0.3068,space,0.3596,y,0,1.576,0,2,2,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,37_2,inclusive_gender_they,2,9,they,Emily is grateful because they got nice gifts yesterday.,Did Emily get presents?,yes,1,Emily,is,grateful,because,they,got,nice,gifts,yesterday.,INC_J_BEG_013,001,2023-07-20_08h45.33.391,spr_english_2023_list2,2021.1.1,Win32,60.0024001,,,space,0.6377,space,0.3265,space,0.2895,space,0.4738,space,0.377,space,0.3384,space,0.3558,space,0.2284,space,0.4257,y,0,2.1722,0,3,3,3,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,NA,filler,1and2,9,NA,The aroma of freshly brewed coffee filled the room.,Was the smell nice?,,1,The,aroma,of,freshly,brewed,coffee,filled,the,room.,INC_J_BEG_013,001,2023-07-20_08h45.33.391,spr_english_2023_list2,2021.1.1,Win32,60.0024001,,,space,0.3745,space,0.4226,space,0.3062,space,0.2583,space,0.9432,space,0.3881,space,0.3087,space,0.3393,space,0.3598,y,0,1.827,0,4,4,4,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,30_2,inclusive_gender_reflexive,2,9,themself,Scott was drinking by themself at the bar earlier.,Was Scott at his apartment?,no,0,Scott,was,drinking,by,themself,at,the,bar,earlier.,INC_J_BEG_013,001,2023-07-20_08h45.33.391,spr_english_2023_list2,2021.1.1,Win32,60.0024001,,,space,0.5376,space,0.7624,space,0.3778,space,1.7241,space,0.4017,space,0.7364,space,0.4062,space,0.4934,space,0.4595,n,0,1.1221,0,5,5,5,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14_1,neutral_gender_someone,2,9,masculine,Someone photographed me but he quit before I spoke.,Did someone take pictures?,yes,0,Someone,photographed,me,but,he,quit,before,I,spoke.,INC_J_BEG_013,001,2023-07-20_08h45.33.391,spr_english_2023_list2,2021.1.1,Win32,60.0024001,,,space,0.3449,space,0.3398,space,0.373,space,0.3387,space,0.3059,space,0.355,space,0.4724,space,0.3933,space,0.3384,n,0,2.554,0,6,6,6,1,,
