key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_15.keys,key_resp_15.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,base_sentence_number,version,experiment,list,numb_words,gender,sentence,question,answer,CorrAns,w1,w2,w3,w4,w5,w6,w7,w8,w9,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_16.keys,key_resp_16.rt,word1.keys,word1.rt,word2.keys,word2.rt,word3.keys,word3.rt,word4.keys,word4.rt,word5.keys,word5.rt,word6.keys,word6.rt,word7.keys,word7.rt,word8.keys,word8.rt,word9.keys,word9.rt,compquestion.keys,compquestion.corr,compquestion.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,endoftask.keys,endoftask.rt
space,20.7823,y,1.8,space,2.5677,space,0.992,space,1.6243,space,1.2037,space,0.6229,space,0.5877,space,0.5743,space,0.661,space,0.7196,n,4.031,0,0,0,0,1,NA,NA,practica,NA,NA,NA,Rita is uncomfortable because it is very hot outside.,Is it cold?,no,0,Rita,is,uncomfortable,because,it,is,very,hot,outside.,inc_j_beg_04,001,2023-07-20_08h38.10.752,spr_english_2023_list1,2021.1.1,Win32,59.99520038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,1.8574,space,0.608,space,0.5715,space,0.472,space,0.5559,space,0.5098,space,0.4893,space,0.4265,space,0.5719,n,3.2717,0,1,1,1,1,NA,NA,practica,NA,NA,NA,Peter was running by himself in the park yesterday.,Was Peter painting the wall?,no,0,Peter,was,running,by,himself,in,the,park,yesterday.,inc_j_beg_04,001,2023-07-20_08h38.10.752,spr_english_2023_list1,2021.1.1,Win32,59.99520038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,0.758,space,0.4062,space,0.3378,space,0.4051,space,0.456,space,0.4604,space,0.4392,space,1.4412,space,0.5092,y,4.3923,0,2,2,2,1,NA,NA,practica,NA,NA,NA,Hannah is watching tv because she is really bored.,Is Hannah in front of a screen?,yes,1,Hannah,is,watching,tv,because,she,is,really,bored.,inc_j_beg_04,001,2023-07-20_08h38.10.752,spr_english_2023_list1,2021.1.1,Win32,59.99520038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1_1,neutral_gender_someone,1,9,masculine,Someone called me but he stopped before I answered,Did the person try to communicate?,yes,1,Someone,called,me,but,he,stopped,before,I,answered.,inc_j_beg_04,001,2023-07-20_08h38.10.752,spr_english_2023_list1,2021.1.1,Win32,59.99520038,space,32.8391,space,1.4713,space,0.5916,space,0.5051,space,0.4912,space,0.4558,space,0.4882,space,0.5264,space,0.4428,space,0.7262,y,0,3.938,0,0,0,0,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,21_2,inclusive_gender_reflexive,1,9,themself,Jack was cooking by themself in the kitchen yesterday.,Was Jack in the kitchen?,yes,1,Jack,was,cooking,by,themself,in,the,kitchen,yesterday.,inc_j_beg_04,001,2023-07-20_08h38.10.752,spr_english_2023_list1,2021.1.1,Win32,59.99520038,,,space,0.5869,space,0.4724,space,0.5706,space,0.4559,space,0.3896,space,0.6728,space,0.4575,space,0.3868,space,0.5057,y,0,9.0733,0,1,1,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,NA,filler,1and2,9,NA,The aroma of freshly brewed coffee filled the room.,Was the smell nice?,,1,The,aroma,of,freshly,brewed,coffee,filled,the,room.,inc_j_beg_04,001,2023-07-20_08h38.10.752,spr_english_2023_list1,2021.1.1,Win32,59.99520038,,,space,1.0878,space,0.4078,space,0.4883,space,0.307,space,0.8715,space,0.4431,space,0.4414,space,0.4208,space,0.9383,n,0,3.9065,0,2,2,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,22_1,inclusive_gender_reflexive,1,9,himself,Max was painting by himself in the studio earlier.,Was Max watching tv?,no,0,Max,was,painting,by,himself,in,the,studio,earlier.,inc_j_beg_04,001,2023-07-20_08h38.10.752,spr_english_2023_list1,2021.1.1,Win32,59.99520038,,,space,20.048,space,0.7051,space,0.5474,space,0.5413,space,0.4897,space,0.3781,space,0.4565,space,0.3724,space,0.3438,n,0,1.4216,0,3,3,3,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,33_1,inclusive_gender_they,1,9,she,Sara is happy because she found new friends yesterday.,Is Sara in a good mood?,yes,1,Sara,is,happy,because,she,found,new,friends,yesterday.,inc_j_beg_04,001,2023-07-20_08h38.10.752,spr_english_2023_list1,2021.1.1,Win32,59.99520038,,,space,0.2379,space,0.406,space,0.2513,space,0.3228,space,0.3899,space,0.3585,space,0.3558,space,0.5885,space,0.3924,y,0,2.3726,0,4,4,4,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31_2,inclusive_gender_reflexive,1,9,themself,Troy was singing by themself in the shower yesterday.,Was Troy singing?,yes,1,Troy,was,singing,by,themself,in,the,shower,yesterday.,inc_j_beg_04,001,2023-07-20_08h38.10.752,spr_english_2023_list1,2021.1.1,Win32,59.99520038,,,space,0.4879,space,0.2765,space,0.3124,space,0.471,space,0.4061,space,0.2945,space,0.3942,space,0.3725,space,0.4642,y,0,2.6219,0,5,5,5,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,NA,filler,1and2,9,NA,"Soft raindrops tapped gently, creating a rhythmic melody outside.",Was it a sunny day?,,0,Soft,raindrops,tapped,"gently,",creating,a,rhythmic,melody,outside.,inc_j_beg_04,001,2023-07-20_08h38.10.752,spr_english_2023_list1,2021.1.1,Win32,59.99520038,,,space,16.8959,space,0.5747,space,0.4561,space,0.4381,space,0.4745,space,0.4382,space,0.3223,space,0.4556,space,0.356,y,0,2.4897,0,6,6,6,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,34_2,inclusive_gender_they,1,9,they,Mary is sad because they lost the dog earlier.,Did mary lose something?,no,0,Mary,is,sad,because,they,lost,the,dog,earlier.,inc_j_beg_04,001,2023-07-20_08h38.10.752,spr_english_2023_list1,2021.1.1,Win32,59.99520038,,,space,0.9216,space,0.4432,space,0.3882,space,0.5274,space,0.6055,space,0.9228,space,0.6436,space,0.4213,space,0.3897,y,0,1.9556,0,7,7,7,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10_2,neutral_gender_someone,1,9,neutral,Someone shushed me but they stopped before I noticed.,Was the person happy to hear a voice?,no,0,Someone,shushed,me,but,they,stopped,before,I,noticed.,inc_j_beg_04,001,2023-07-20_08h38.10.752,spr_english_2023_list1,2021.1.1,Win32,59.99520038,,,space,0.7868,space,0.4563,space,0.6224,space,0.5097,space,0.4116,space,0.4059,space,0.4301,space,0.4051,space,0.3402,n,0,3.5577,0,8,8,8,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,NA,filler,1and2,9,NA,"They went on an exciting trip, embracing their destiny.",Did they stay home?,,0,They,went,on,an,exciting,"trip,",embracing,their,destiny.,inc_j_beg_04,001,2023-07-20_08h38.10.752,spr_english_2023_list1,2021.1.1,Win32,59.99520038,,,space,0.6883,space,1.3064,space,0.4274,space,0.3561,space,0.3725,space,0.4276,space,0.4727,space,0.0892,space,1.0928,n,0,2.5258,0,9,9,9,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,23_2,inclusive_gender_reflexive,1,9,themself,Ben was dancing by themself in the kitchen yesterday.,Was Ben in the kitchen?,yes,1,Ben,was,dancing,by,themself,in,the,kitchen,yesterday.,inc_j_beg_04,001,2023-07-20_08h38.10.752,spr_english_2023_list1,2021.1.1,Win32,59.99520038,,,space,4.4564,space,0.3877,space,0.3742,space,1.1091,space,0.4261,space,0.408,space,0.3891,space,0.4726,space,0.3717,y,0,3.0528,0,10,10,10,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9_1,neutral_gender_someone,1,9,masculine,Someone helped me but he left before I finished.,Did the person offer some help?,yes,1,Someone,helped,me,but,he,left,before,I,finished.,inc_j_beg_04,001,2023-07-20_08h38.10.752,spr_english_2023_list1,2021.1.1,Win32,59.99520038,,,space,2.7367,space,0.6178,space,0.3111,space,0.3729,space,0.4067,space,0.5239,space,0.4294,space,0.4058,space,0.3942,y,0,3.2912,0,11,11,11,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12_2,neutral_gender_someone,1,9,neutral,Someone scared me and they ran after I screamed.,Did the person write a note?,no,0,Someone,scared,me,and,they,ran,after,I,screamed.,inc_j_beg_04,001,2023-07-20_08h38.10.752,spr_english_2023_list1,2021.1.1,Win32,59.99520038,,,space,0.5044,space,0.8556,space,0.3467,space,0.3277,space,0.2113,space,0.3393,space,0.46,space,0.3629,space,0.3773,n,0,2.1768,0,12,12,12,1,,
