key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_15.keys,key_resp_15.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,base_sentence_number,version,experiment,list,numb_words,gender,sentence,question,answer,CorrAns,w1,w2,w3,w4,w5,w6,w7,w8,w9,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_16.keys,key_resp_16.rt,word1.keys,word1.rt,word2.keys,word2.rt,word3.keys,word3.rt,word4.keys,word4.rt,word5.keys,word5.rt,word6.keys,word6.rt,word7.keys,word7.rt,word8.keys,word8.rt,word9.keys,word9.rt,compquestion.keys,compquestion.corr,compquestion.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,endoftask.keys,endoftask.rt
space,11.2517,y,7.1079,space,1.3458,space,0.7187,space,0.7188,space,0.4713,space,0.5035,space,0.4514,space,0.4912,space,0.4382,space,0.47,n,5.6422,0,0,0,0,1,NA,NA,practica,NA,NA,NA,Rita is uncomfortable because it is very hot outside.,Is it cold?,no,0,Rita,is,uncomfortable,because,it,is,very,hot,outside.,INC_J_BEG_016,001,2023-07-20_08h52.05.954,spr_english_2023_list2,2021.1.1,Win32,60.12144532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,0.9234,space,0.4068,space,0.3885,space,0.4477,space,0.4083,space,0.4435,space,0.4479,space,0.3968,space,0.4318,n,2.7899,0,1,1,1,1,NA,NA,practica,NA,NA,NA,Peter was running by himself in the park yesterday.,Was Peter painting the wall?,no,0,Peter,was,running,by,himself,in,the,park,yesterday.,INC_J_BEG_016,001,2023-07-20_08h52.05.954,spr_english_2023_list2,2021.1.1,Win32,60.12144532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,0.6459,space,0.3934,space,0.4245,space,0.3981,space,0.4153,space,0.6432,space,0.4978,space,0.4408,space,0.4493,y,4.5005,0,2,2,2,1,NA,NA,practica,NA,NA,NA,Hannah is watching tv because she is really bored.,Is Hannah in front of a screen?,yes,1,Hannah,is,watching,tv,because,she,is,really,bored.,INC_J_BEG_016,001,2023-07-20_08h52.05.954,spr_english_2023_list2,2021.1.1,Win32,60.12144532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1_2,neutral_gender_someone,2,9,neutral,Someone called me but they stopped before I answered,Did the person try to communicate?,yes,1,Someone,called,me,but,they,stopped,before,I,answered.,INC_J_BEG_016,001,2023-07-20_08h52.05.954,spr_english_2023_list2,2021.1.1,Win32,60.12144532,space,7.9796,space,0.831,space,0.4906,space,0.4811,space,0.4333,space,0.4516,space,0.4487,space,0.3851,space,0.4537,space,0.524,n,0,4.7532,0,0,0,0,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,34_1,inclusive_gender_they,2,9,she,Mary is sad because she lost the dog earlier.,Did mary lose something?,no,0,Mary,is,sad,because,she,lost,the,dog,earlier.,INC_J_BEG_016,001,2023-07-20_08h52.05.954,spr_english_2023_list2,2021.1.1,Win32,60.12144532,,,space,0.7503,space,0.4709,space,0.4266,space,0.4386,space,0.4765,space,0.4199,space,0.4073,space,0.4407,space,0.4986,y,0,3.1321,0,1,1,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31_1,inclusive_gender_reflexive,2,9,himself,Troy was singing by himself in the shower yesterday.,Was Troy singing?,yes,1,Troy,was,singing,by,himself,in,the,shower,yesterday.,INC_J_BEG_016,001,2023-07-20_08h52.05.954,spr_english_2023_list2,2021.1.1,Win32,60.12144532,,,space,0.6086,space,1.0013,space,1.2019,space,0.5917,space,0.462,space,0.417,space,0.4359,space,0.3927,space,0.4032,y,0,3.0847,0,2,2,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,37_2,inclusive_gender_they,2,9,they,Emily is grateful because they got nice gifts yesterday.,Did Emily get presents?,yes,1,Emily,is,grateful,because,they,got,nice,gifts,yesterday.,INC_J_BEG_016,001,2023-07-20_08h52.05.954,spr_english_2023_list2,2021.1.1,Win32,60.12144532,,,space,0.4631,space,0.3206,space,0.466,space,0.349,space,0.3816,space,0.5828,space,0.4929,space,0.44,space,0.4475,y,0,2.1121,0,3,3,3,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,NA,filler,1and2,9,NA,The aroma of freshly brewed coffee filled the room.,Was the smell nice?,,1,The,aroma,of,freshly,brewed,coffee,filled,the,room.,INC_J_BEG_016,001,2023-07-20_08h52.05.954,spr_english_2023_list2,2021.1.1,Win32,60.12144532,,,space,0.4159,space,0.3842,space,0.45,space,0.7532,space,0.6154,space,0.4579,space,0.9795,space,0.5797,space,1.2468,y,0,3.3772,0,4,4,4,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,30_2,inclusive_gender_reflexive,2,9,themself,Scott was drinking by themself at the bar earlier.,Was Scott at his apartment?,no,0,Scott,was,drinking,by,themself,at,the,bar,earlier.,INC_J_BEG_016,001,2023-07-20_08h52.05.954,spr_english_2023_list2,2021.1.1,Win32,60.12144532,,,space,0.4858,space,0.5588,space,2.7873,space,0.5181,space,1.6819,space,0.8142,space,0.7068,space,1.2357,space,0.4528,n,0,8.0517,0,5,5,5,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14_1,neutral_gender_someone,2,9,masculine,Someone photographed me but he quit before I spoke.,Did someone take pictures?,yes,0,Someone,photographed,me,but,he,quit,before,I,spoke.,INC_J_BEG_016,001,2023-07-20_08h52.05.954,spr_english_2023_list2,2021.1.1,Win32,60.12144532,,,space,1.2024,space,0.7757,space,0.6148,space,0.4483,space,0.4571,space,0.4849,space,0.5004,space,0.439,space,0.4907,y,0,2.5283,0,6,6,6,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,28_2,inclusive_gender_reflexive,2,9,themself,Tom was swimming by themself at the beach earlier.,Was Tom at the park?,no,0,Tom,was,swimming,by,themself,at,the,beach,earlier.,INC_J_BEG_016,001,2023-07-20_08h52.05.954,spr_english_2023_list2,2021.1.1,Win32,60.12144532,,,space,0.7556,space,0.6777,space,2.1835,space,0.4419,space,0.3942,space,0.4005,space,0.3483,space,0.421,space,0.3975,n,0,1.9178,0,7,7,7,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,NA,filler,1and2,9,NA,"The sun behind distant mountains, painting the nice sky.",Was the sun showing?,,1,The,sun,behind,distant,"mountains,",painting,the,nice,sky.,INC_J_BEG_016,001,2023-07-20_08h52.05.954,spr_english_2023_list2,2021.1.1,Win32,60.12144532,,,space,0.3724,space,0.7485,space,0.704,space,1.0093,space,1.682,space,0.5671,space,0.4851,space,0.4747,space,0.6922,y,0,5.8097,0,8,8,8,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,38_1,inclusive_gender_they,2,9,she,Ruth is angry because she lost the job yesterday.,Is Ruth peaceful?,no,0,Ruth,is,angry,because,she,lost,the,job,yesterday.,INC_J_BEG_016,001,2023-07-20_08h52.05.954,spr_english_2023_list2,2021.1.1,Win32,60.12144532,,,space,0.6239,space,0.4256,space,0.4534,space,0.4397,space,0.4685,space,0.5657,space,0.5674,space,0.8651,space,0.3545,n,0,1.8317,0,9,9,9,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19_1,inclusive_gender_reflexive,2,9,himself,James was studying by himself in the library yesterday.,Was James at the library?,yes,1,James,was,studying,by,himself,in,the,library,yesterday.,INC_J_BEG_016,001,2023-07-20_08h52.05.954,spr_english_2023_list2,2021.1.1,Win32,60.12144532,,,space,0.4953,space,0.8013,space,0.8255,space,1.3041,space,1.1521,space,0.4732,space,0.3507,space,0.365,space,0.4175,y,0,4.6598,0,10,10,10,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8_1,neutral_gender_someone,2,9,masculine,Someone serenaded me and he stopped before I applauded.,Did the person dance?,no,0,Someone,serenaded,me,and,he,stopped,before,I,applauded.,INC_J_BEG_016,001,2023-07-20_08h52.05.954,spr_english_2023_list2,2021.1.1,Win32,60.12144532,,,space,0.4158,space,2.3245,space,1.6974,space,2.2706,space,1.2608,space,0.7017,space,0.6197,space,0.4705,space,0.3927,n,0,3.2644,0,11,11,11,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,32_2,inclusive_gender_reflexive,2,9,themself,Hugh was stretching by themself in the garden earlier.,Was Hugh in the attic?,no,0,Hugh,was,stretching,by,themself,in,the,garden,earlier.,INC_J_BEG_016,001,2023-07-20_08h52.05.954,spr_english_2023_list2,2021.1.1,Win32,60.12144532,,,space,0.5288,space,0.4167,space,0.8511,space,0.4814,space,0.632,space,0.5067,space,0.5815,space,1.753,space,0.65,n,0,2.9678,0,12,12,12,1,,
