key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_15.keys,key_resp_15.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,base_sentence_number,version,experiment,list,numb_words,gender,sentence,question,answer,CorrAns,w1,w2,w3,w4,w5,w6,w7,w8,w9,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_16.keys,key_resp_16.rt,word1.keys,word1.rt,word2.keys,word2.rt,word3.keys,word3.rt,word4.keys,word4.rt,word5.keys,word5.rt,word6.keys,word6.rt,word7.keys,word7.rt,word8.keys,word8.rt,word9.keys,word9.rt,compquestion.keys,compquestion.corr,compquestion.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,endoftask.keys,endoftask.rt
space,0.7722,y,1.7029,space,51.7996,space,13.9672,space,8.4936,space,4.0389,space,1.8122,space,16.3537,space,4.1033,space,2.8742,space,17.0093,n,19.761,0,0,0,0,1,NA,NA,practica,NA,NA,NA,Rita is uncomfortable because it is very hot outside.,Is it cold?,no,0,Rita,is,uncomfortable,because,it,is,very,hot,outside.,ING_J_BEG_41,001,2023-11-23_16h28.56.659,spr_english_2023_list2,2021.1.1,Win32,60.41931001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,12.0453,space,3.7021,space,4.5715,space,1.7622,space,9.7426,space,2.0308,space,1.7342,space,4.8158,space,3.0281,n,16.3501,0,1,1,1,1,NA,NA,practica,NA,NA,NA,Peter was running by himself in the park yesterday.,Was Peter painting the wall?,no,0,Peter,was,running,by,himself,in,the,park,yesterday.,ING_J_BEG_41,001,2023-11-23_16h28.56.659,spr_english_2023_list2,2021.1.1,Win32,60.41931001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,10.3623,space,1.7604,space,3.9459,space,0.3009,space,0.3755,space,0.413,space,0.4842,space,0.5292,space,0.5483,y,2.1096,0,2,2,2,1,NA,NA,practica,NA,NA,NA,Hannah is watching tv because she is really bored.,Is Hannah in front of a screen?,yes,1,Hannah,is,watching,tv,because,she,is,really,bored.,ING_J_BEG_41,001,2023-11-23_16h28.56.659,spr_english_2023_list2,2021.1.1,Win32,60.41931001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1_2,neutral_gender_someone,2,9,neutral,Someone called me but they stopped before I answered,Did the person try to communicate?,yes,1,Someone,called,me,but,they,stopped,before,I,answered.,ING_J_BEG_41,001,2023-11-23_16h28.56.659,spr_english_2023_list2,2021.1.1,Win32,60.41931001,space,0.9929,space,8.2945,space,2.5446,space,1.5437,space,3.0135,space,2.5621,space,8.3583,space,8.0556,space,1.5666,space,7.2242,n,0,7.947,0,0,0,0,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,34_1,inclusive_gender_they,2,9,she,Mary is sad because she lost the dog earlier.,Did mary lose something?,no,0,Mary,is,sad,because,she,lost,the,dog,earlier.,ING_J_BEG_41,001,2023-11-23_16h28.56.659,spr_english_2023_list2,2021.1.1,Win32,60.41931001,,,space,6.026,space,5.0223,space,4.3726,space,2.597,space,2.5026,space,2.4702,space,0.2857,space,0.4039,space,0.8358,y,0,10.8579,0,1,1,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31_1,inclusive_gender_reflexive,2,9,himself,Troy was singing by himself in the shower yesterday.,Was Troy singing?,yes,1,Troy,was,singing,by,himself,in,the,shower,yesterday.,ING_J_BEG_41,001,2023-11-23_16h28.56.659,spr_english_2023_list2,2021.1.1,Win32,60.41931001,,,space,100.0706,space,2.2572,space,7.3673,space,1.6939,space,6.3226,space,1.6114,space,1.5565,space,1.9218,space,6.0627,y,0,14.3565,0,2,2,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,37_2,inclusive_gender_they,2,9,they,Emily is grateful because they got nice gifts yesterday.,Did Emily get presents?,yes,1,Emily,is,grateful,because,they,got,nice,gifts,yesterday.,ING_J_BEG_41,001,2023-11-23_16h28.56.659,spr_english_2023_list2,2021.1.1,Win32,60.41931001,,,space,40.3425,space,8.3235,space,10.5091,space,4.5901,space,5.1682,space,2.7586,space,2.2614,space,2.8273,space,21.2002,y,0,2.0673,0,3,3,3,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,NA,filler,1and2,9,NA,The aroma of freshly brewed coffee filled the room.,Was the smell nice?,,1,The,aroma,of,freshly,brewed,coffee,filled,the,room.,ING_J_BEG_41,001,2023-11-23_16h28.56.659,spr_english_2023_list2,2021.1.1,Win32,60.41931001,,,space,1.6932,space,15.1304,space,4.8087,space,10.394,space,5.2601,space,4.7055,space,4.0635,space,2.8578,space,4.2696,y,0,41.4331,0,4,4,4,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,30_2,inclusive_gender_reflexive,2,9,themself,Scott was drinking by themself at the bar earlier.,Was Scott at his apartment?,no,0,Scott,was,drinking,by,themself,at,the,bar,earlier.,ING_J_BEG_41,001,2023-11-23_16h28.56.659,spr_english_2023_list2,2021.1.1,Win32,60.41931001,,,space,12.9389,space,4.7127,space,9.5761,space,4.1584,space,17.2971,space,3.1576,space,3.0362,space,2.6253,space,5.3813,n,0,15.4769,0,5,5,5,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14_1,neutral_gender_someone,2,9,masculine,Someone photographed me but he quit before I spoke.,Did someone take pictures?,yes,0,Someone,photographed,me,but,he,quit,before,I,spoke.,ING_J_BEG_41,001,2023-11-23_16h28.56.659,spr_english_2023_list2,2021.1.1,Win32,60.41931001,,,space,15.7598,space,14.8535,space,4.0526,space,2.7656,space,2.4379,space,3.9093,space,3.5659,space,1.929,space,3.0804,y,0,17.9603,0,6,6,6,1,,
