key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_15.keys,key_resp_15.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,base_sentence_number,version,experiment,list,numb_words,gender,sentence,question,answer,CorrAns,w1,w2,w3,w4,w5,w6,w7,w8,w9,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_16.keys,key_resp_16.rt,word1.keys,word1.rt,word2.keys,word2.rt,word3.keys,word3.rt,word4.keys,word4.rt,word5.keys,word5.rt,word6.keys,word6.rt,word7.keys,word7.rt,word8.keys,word8.rt,word9.keys,word9.rt,compquestion.keys,compquestion.corr,compquestion.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,endoftask.keys,endoftask.rt
space,0.9022,y,1.7942,space,13.6507,space,1.5808,space,87.4417,space,8.481,space,4.8141,space,3.5426,space,11.6591,space,19.0621,space,14.3383,n,28.4838,0,0,0,0,1,NA,NA,practica,NA,NA,NA,Rita is uncomfortable because it is very hot outside.,Is it cold?,no,0,Rita,is,uncomfortable,because,it,is,very,hot,outside.,ING_J_BEG_43,001,2023-11-23_16h28.02.825,spr_english_2023_list2,2021.1.1,Win32,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,4.9871,space,4.5397,space,6.0759,space,3.4872,space,4.0445,space,11.9791,space,4.0894,space,1.5805,space,2.8551,n,11.5445,0,1,1,1,1,NA,NA,practica,NA,NA,NA,Peter was running by himself in the park yesterday.,Was Peter painting the wall?,no,0,Peter,was,running,by,himself,in,the,park,yesterday.,ING_J_BEG_43,001,2023-11-23_16h28.02.825,spr_english_2023_list2,2021.1.1,Win32,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,9.3711,space,1.4877,space,4.3059,space,1.2017,space,3.838,space,3.5856,space,1.3468,space,4.6194,space,3.3843,y,10.6434,0,2,2,2,1,NA,NA,practica,NA,NA,NA,Hannah is watching tv because she is really bored.,Is Hannah in front of a screen?,yes,1,Hannah,is,watching,tv,because,she,is,really,bored.,ING_J_BEG_43,001,2023-11-23_16h28.02.825,spr_english_2023_list2,2021.1.1,Win32,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1_2,neutral_gender_someone,2,9,neutral,Someone called me but they stopped before I answered,Did the person try to communicate?,yes,1,Someone,called,me,but,they,stopped,before,I,answered.,ING_J_BEG_43,001,2023-11-23_16h28.02.825,spr_english_2023_list2,2021.1.1,Win32,64,space,45.2226,space,3.3846,space,4.4696,space,6.6657,space,3.3482,space,1.9969,space,15.1041,space,29.6201,space,12.7319,space,4.6305,y,0,9.115,0,0,0,0,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,34_1,inclusive_gender_they,2,9,she,Mary is sad because she lost the dog earlier.,Did mary lose something?,no,0,Mary,is,sad,because,she,lost,the,dog,earlier.,ING_J_BEG_43,001,2023-11-23_16h28.02.825,spr_english_2023_list2,2021.1.1,Win32,64,,,space,2.0471,space,0.9023,space,2.5593,space,2.6201,space,2.2571,space,6.7078,space,3.6327,space,4.9236,space,11.5971,n,0,12.5657,0,1,1,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31_1,inclusive_gender_reflexive,2,9,himself,Troy was singing by himself in the shower yesterday.,Was Troy singing?,yes,1,Troy,was,singing,by,himself,in,the,shower,yesterday.,ING_J_BEG_43,001,2023-11-23_16h28.02.825,spr_english_2023_list2,2021.1.1,Win32,64,,,space,14.7809,space,5.1428,space,4.8859,space,7.6649,space,4.0083,space,3.9472,space,3.5264,space,3.7878,space,3.9793,y,0,6.3561,0,2,2,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,37_2,inclusive_gender_they,2,9,they,Emily is grateful because they got nice gifts yesterday.,Did Emily get presents?,yes,1,Emily,is,grateful,because,they,got,nice,gifts,yesterday.,ING_J_BEG_43,001,2023-11-23_16h28.02.825,spr_english_2023_list2,2021.1.1,Win32,64,,,space,1.332,space,0.5848,space,5.2107,space,2.1301,space,3.4566,space,5.3034,space,4.0921,space,3.8585,space,3.6561,y,0,4.9122,0,3,3,3,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,NA,filler,1and2,9,NA,The aroma of freshly brewed coffee filled the room.,Was the smell nice?,,1,The,aroma,of,freshly,brewed,coffee,filled,the,room.,ING_J_BEG_43,001,2023-11-23_16h28.02.825,spr_english_2023_list2,2021.1.1,Win32,64,,,space,2.6638,space,2.5202,space,21.9922,space,3.2429,space,6.8556,space,5.863,space,3.9198,space,4.8759,space,2.0401,y,0,6.5132,0,4,4,4,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,30_2,inclusive_gender_reflexive,2,9,themself,Scott was drinking by themself at the bar earlier.,Was Scott at his apartment?,no,0,Scott,was,drinking,by,themself,at,the,bar,earlier.,ING_J_BEG_43,001,2023-11-23_16h28.02.825,spr_english_2023_list2,2021.1.1,Win32,64,,,space,1.4398,space,3.2213,space,5.1149,space,3.0842,space,3.3725,space,2.8159,space,2.9466,space,2.1607,space,19.8311,n,0,5.9341,0,5,5,5,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14_1,neutral_gender_someone,2,9,masculine,Someone photographed me but he quit before I spoke.,Did someone take pictures?,yes,0,Someone,photographed,me,but,he,quit,before,I,spoke.,ING_J_BEG_43,001,2023-11-23_16h28.02.825,spr_english_2023_list2,2021.1.1,Win32,64,,,space,1.3558,space,2.0597,space,3.6185,space,2.1964,space,2.987,space,3.3012,space,4.2367,space,5.6732,space,2.9397,y,0,20.6306,0,6,6,6,1,,
