key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_15.keys,key_resp_15.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,base_sentence_number,version,experiment,list,numb_words,gender,sentence,question,answer,CorrAns,w1,w2,w3,w4,w5,w6,w7,w8,w9,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_16.keys,key_resp_16.rt,word1.keys,word1.rt,word2.keys,word2.rt,word3.keys,word3.rt,word4.keys,word4.rt,word5.keys,word5.rt,word6.keys,word6.rt,word7.keys,word7.rt,word8.keys,word8.rt,word9.keys,word9.rt,compquestion.keys,compquestion.corr,compquestion.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,endoftask.keys,endoftask.rt
space,39.898,y,2.005,space,14.141,space,3.086,space,10.083,space,1.953,space,6.237,space,0.683,space,0.667,space,0.465,space,1.166,n,5.908,0,0,0,0,1,NA,NA,practica,NA,NA,NA,Rita is uncomfortable because it is very hot outside.,Is it cold?,no,0,Rita,is,uncomfortable,because,it,is,very,hot,outside.,INC_J_BEG_015,001,2023-07-20_08h41.28.659,spr_english_2023_list1,2021.1.1,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,1.166,space,0.785,space,0.751,space,0.533,space,0.62,space,0.65,space,0.451,space,0.482,space,0.447,n,3.707,0,1,1,1,1,NA,NA,practica,NA,NA,NA,Peter was running by himself in the park yesterday.,Was Peter painting the wall?,no,0,Peter,was,running,by,himself,in,the,park,yesterday.,INC_J_BEG_015,001,2023-07-20_08h41.28.659,spr_english_2023_list1,2021.1.1,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,0.766,space,0.467,space,0.3,space,0.619,space,1.068,space,0.834,space,0.633,space,0.75,space,0.583,y,5.33,0,2,2,2,1,NA,NA,practica,NA,NA,NA,Hannah is watching tv because she is really bored.,Is Hannah in front of a screen?,yes,1,Hannah,is,watching,tv,because,she,is,really,bored.,INC_J_BEG_015,001,2023-07-20_08h41.28.659,spr_english_2023_list1,2021.1.1,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1_1,neutral_gender_someone,1,9,masculine,Someone called me but he stopped before I answered,Did the person try to communicate?,yes,1,Someone,called,me,but,he,stopped,before,I,answered.,INC_J_BEG_015,001,2023-07-20_08h41.28.659,spr_english_2023_list1,2021.1.1,Win32,59.95203837,space,9.389,space,1.291,space,0.485,space,0.482,space,0.567,space,0.819,space,0.487,space,0.568,space,0.5,space,0.786,y,0,16.863,0,0,0,0,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,21_2,inclusive_gender_reflexive,1,9,themself,Jack was cooking by themself in the kitchen yesterday.,Was Jack in the kitchen?,yes,1,Jack,was,cooking,by,themself,in,the,kitchen,yesterday.,INC_J_BEG_015,001,2023-07-20_08h41.28.659,spr_english_2023_list1,2021.1.1,Win32,59.95203837,,,space,0.615,space,0.4,space,1.339,space,0.765,space,0.55,space,1.536,space,0.416,space,0.567,space,0.501,y,0,2.35,0,1,1,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,NA,filler,1and2,9,NA,The aroma of freshly brewed coffee filled the room.,Was the smell nice?,,1,The,aroma,of,freshly,brewed,coffee,filled,the,room.,INC_J_BEG_015,001,2023-07-20_08h41.28.659,spr_english_2023_list1,2021.1.1,Win32,59.95203837,,,space,0.385,space,0.501,space,0.585,space,1.021,space,0.95,space,0.817,space,1.218,space,0.721,space,0.468,y,0,2.134,0,2,2,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,22_1,inclusive_gender_reflexive,1,9,himself,Max was painting by himself in the studio earlier.,Was Max watching tv?,no,0,Max,was,painting,by,himself,in,the,studio,earlier.,INC_J_BEG_015,001,2023-07-20_08h41.28.659,spr_english_2023_list1,2021.1.1,Win32,59.95203837,,,space,0.417,space,4.419,space,0.863,space,0.634,space,0.649,space,0.536,space,0.451,space,0.347,space,0.601,n,0,1.984,0,3,3,3,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,33_1,inclusive_gender_they,1,9,she,Sara is happy because she found new friends yesterday.,Is Sara in a good mood?,yes,1,Sara,is,happy,because,she,found,new,friends,yesterday.,INC_J_BEG_015,001,2023-07-20_08h41.28.659,spr_english_2023_list1,2021.1.1,Win32,59.95203837,,,space,0.333,space,0.767,space,2.614,space,0.819,space,0.767,space,0.534,space,0.517,space,0.436,space,0.51,y,0,3.257,0,4,4,4,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31_2,inclusive_gender_reflexive,1,9,themself,Troy was singing by themself in the shower yesterday.,Was Troy singing?,yes,1,Troy,was,singing,by,themself,in,the,shower,yesterday.,INC_J_BEG_015,001,2023-07-20_08h41.28.659,spr_english_2023_list1,2021.1.1,Win32,59.95203837,,,space,0.802,space,0.386,space,0.518,space,0.518,space,0.519,space,0.587,space,0.418,space,0.586,space,0.602,y,0,3.017,0,5,5,5,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,NA,filler,1and2,9,NA,"Soft raindrops tapped gently, creating a rhythmic melody outside.",Was it a sunny day?,,0,Soft,raindrops,tapped,"gently,",creating,a,rhythmic,melody,outside.,INC_J_BEG_015,001,2023-07-20_08h41.28.659,spr_english_2023_list1,2021.1.1,Win32,59.95203837,,,space,0.501,space,0.617,space,0.752,space,0.601,space,0.616,space,0.703,space,0.935,space,0.752,space,0.785,y,0,6.519,0,6,6,6,1,,
