key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_15.keys,key_resp_15.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,base_sentence_number,version,experiment,list,numb_words,gender,sentence,question,answer,CorrAns,w1,w2,w3,w4,w5,w6,w7,w8,w9,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_16.keys,key_resp_16.rt,word1.keys,word1.rt,word2.keys,word2.rt,word3.keys,word3.rt,word4.keys,word4.rt,word5.keys,word5.rt,word6.keys,word6.rt,word7.keys,word7.rt,word8.keys,word8.rt,word9.keys,word9.rt,compquestion.keys,compquestion.corr,compquestion.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,endoftask.keys,endoftask.rt
space,2.224,y,2.944,space,4.752,space,5.72,space,1.459,space,0.796,space,0.642,space,0.522,space,0.561,space,0.559,space,0.639,n,3.813,0,0,0,0,1,NA,NA,practica,NA,NA,NA,Rita is uncomfortable because it is very hot outside.,Is it cold?,no,0,Rita,is,uncomfortable,because,it,is,very,hot,outside.,INC_J_BEG_37,001,2023-09-14_11h49.50.189,spr_english_2023_list1,2021.1.1,Win32,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,1.377,space,0.953,space,0.704,space,0.581,space,0.65,space,0.614,space,0.988,space,0.711,space,0.652,n,4.061,0,1,1,1,1,NA,NA,practica,NA,NA,NA,Peter was running by himself in the park yesterday.,Was Peter painting the wall?,no,0,Peter,was,running,by,himself,in,the,park,yesterday.,INC_J_BEG_37,001,2023-09-14_11h49.50.189,spr_english_2023_list1,2021.1.1,Win32,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,1.636,space,0.989,space,0.812,space,0.664,space,0.673,space,0.599,space,0.532,space,0.593,space,0.649,y,2.747,0,2,2,2,1,NA,NA,practica,NA,NA,NA,Hannah is watching tv because she is really bored.,Is Hannah in front of a screen?,yes,1,Hannah,is,watching,tv,because,she,is,really,bored.,INC_J_BEG_37,001,2023-09-14_11h49.50.189,spr_english_2023_list1,2021.1.1,Win32,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1_1,neutral_gender_someone,1,9,masculine,Someone called me but he stopped before I answered,Did the person try to communicate?,yes,1,Someone,called,me,but,he,stopped,before,I,answered.,INC_J_BEG_37,001,2023-09-14_11h49.50.189,spr_english_2023_list1,2021.1.1,Win32,20,space,4.66,space,24.1,space,0.898,space,0.488,space,0.559,space,0.498,space,0.586,space,0.521,space,0.528,space,0.587,n,0,3.523,0,0,0,0,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,21_2,inclusive_gender_reflexive,1,9,themself,Jack was cooking by themself in the kitchen yesterday.,Was Jack in the kitchen?,yes,1,Jack,was,cooking,by,themself,in,the,kitchen,yesterday.,INC_J_BEG_37,001,2023-09-14_11h49.50.189,spr_english_2023_list1,2021.1.1,Win32,20,,,space,1.742,space,0.555,space,0.612,space,0.552,space,0.865,space,0.544,space,0.49,space,1.89,space,0.752,y,0,2.567,0,1,1,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,NA,filler,1and2,9,NA,The aroma of freshly brewed coffee filled the room.,Was the smell nice?,,1,The,aroma,of,freshly,brewed,coffee,filled,the,room.,INC_J_BEG_37,001,2023-09-14_11h49.50.189,spr_english_2023_list1,2021.1.1,Win32,20,,,space,1.059,space,0.732,space,1.418,space,0.944,space,0.567,space,0.668,space,0.537,space,0.581,space,0.541,y,0,2.814,0,2,2,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,22_1,inclusive_gender_reflexive,1,9,himself,Max was painting by himself in the studio earlier.,Was Max watching tv?,no,0,Max,was,painting,by,himself,in,the,studio,earlier.,INC_J_BEG_37,001,2023-09-14_11h49.50.189,spr_english_2023_list1,2021.1.1,Win32,20,,,space,1.004,space,0.587,space,0.558,space,0.644,space,0.635,space,0.608,space,0.52,space,0.516,space,0.535,n,0,2.571,0,3,3,3,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,33_1,inclusive_gender_they,1,9,she,Sara is happy because she found new friends yesterday.,Is Sara in a good mood?,yes,1,Sara,is,happy,because,she,found,new,friends,yesterday.,INC_J_BEG_37,001,2023-09-14_11h49.50.189,spr_english_2023_list1,2021.1.1,Win32,20,,,space,0.687,space,0.854,space,0.594,space,0.553,space,0.682,space,0.648,space,0.546,space,1.266,space,0.65,y,0,2.847,0,4,4,4,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31_2,inclusive_gender_reflexive,1,9,themself,Troy was singing by themself in the shower yesterday.,Was Troy singing?,yes,1,Troy,was,singing,by,themself,in,the,shower,yesterday.,INC_J_BEG_37,001,2023-09-14_11h49.50.189,spr_english_2023_list1,2021.1.1,Win32,20,,,space,1.063,space,0.641,space,0.553,space,0.598,space,0.516,space,0.59,space,1.065,space,0.629,space,0.585,y,0,1.626,0,5,5,5,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,NA,filler,1and2,9,NA,"Soft raindrops tapped gently, creating a rhythmic melody outside.",Was it a sunny day?,,0,Soft,raindrops,tapped,"gently,",creating,a,rhythmic,melody,outside.,INC_J_BEG_37,001,2023-09-14_11h49.50.189,spr_english_2023_list1,2021.1.1,Win32,20,,,space,0.537,space,0.577,space,0.466,space,0.501,space,0.518,space,0.519,space,0.523,space,1.044,space,0.523,n,0,1.678,0,6,6,6,1,,
