key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_15.keys,key_resp_15.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,base_sentence_number,version,experiment,list,numb_words,gender,sentence,question,answer,CorrAns,w1,w2,w3,w4,w5,w6,w7,w8,w9,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_16.keys,key_resp_16.rt,word1.keys,word1.rt,word2.keys,word2.rt,word3.keys,word3.rt,word4.keys,word4.rt,word5.keys,word5.rt,word6.keys,word6.rt,word7.keys,word7.rt,word8.keys,word8.rt,word9.keys,word9.rt,compquestion.keys,compquestion.corr,compquestion.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,endoftask.keys,endoftask.rt
space,1.78,y,0.412,space,3.943,space,0.454,space,0.207,space,0.457,space,0.41,space,0.266,space,0.259,space,0.211,space,0.182,y,3.6,0,0,0,0,1,NA,NA,practica,NA,NA,NA,Rita is uncomfortable because it is very hot outside.,Is it cold?,no,0,Rita,is,uncomfortable,because,it,is,very,hot,outside.,INC_J_BEG_38,001,2023-09-14_11h49.46.324,spr_english_2023_list1,2021.1.1,Win32,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,2.252,space,0.512,space,0.212,space,0.523,space,0.388,space,0.514,space,0.421,space,0.309,space,0.498,n,3.378,0,1,1,1,1,NA,NA,practica,NA,NA,NA,Peter was running by himself in the park yesterday.,Was Peter painting the wall?,no,0,Peter,was,running,by,himself,in,the,park,yesterday.,INC_J_BEG_38,001,2023-09-14_11h49.46.324,spr_english_2023_list1,2021.1.1,Win32,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,space,0.801,space,0.434,space,0.318,space,0.424,space,0.394,space,0.335,space,0.35,space,0.413,space,0.404,y,3.379,0,2,2,2,1,NA,NA,practica,NA,NA,NA,Hannah is watching tv because she is really bored.,Is Hannah in front of a screen?,yes,1,Hannah,is,watching,tv,because,she,is,really,bored.,INC_J_BEG_38,001,2023-09-14_11h49.46.324,spr_english_2023_list1,2021.1.1,Win32,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1_1,neutral_gender_someone,1,9,masculine,Someone called me but he stopped before I answered,Did the person try to communicate?,yes,1,Someone,called,me,but,he,stopped,before,I,answered.,INC_J_BEG_38,001,2023-09-14_11h49.46.324,spr_english_2023_list1,2021.1.1,Win32,20,space,0.042,space,0.697,space,0.546,space,0.406,space,0.424,space,0.423,space,0.405,space,0.408,space,0.471,space,0.673,n,0,5.056,0,0,0,0,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,21_2,inclusive_gender_reflexive,1,9,themself,Jack was cooking by themself in the kitchen yesterday.,Was Jack in the kitchen?,yes,1,Jack,was,cooking,by,themself,in,the,kitchen,yesterday.,INC_J_BEG_38,001,2023-09-14_11h49.46.324,spr_english_2023_list1,2021.1.1,Win32,20,,,space,0.78,space,0.428,space,0.423,space,0.789,space,0.597,space,0.463,space,0.676,space,0.505,space,0.477,y,0,2.058,0,1,1,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,NA,filler,1and2,9,NA,The aroma of freshly brewed coffee filled the room.,Was the smell nice?,,1,The,aroma,of,freshly,brewed,coffee,filled,the,room.,INC_J_BEG_38,001,2023-09-14_11h49.46.324,spr_english_2023_list1,2021.1.1,Win32,20,,,space,0.531,space,0.602,space,0.427,space,0.298,space,0.463,space,0.294,space,0.385,space,0.332,space,0.332,n,0,2.785,0,2,2,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,22_1,inclusive_gender_reflexive,1,9,himself,Max was painting by himself in the studio earlier.,Was Max watching tv?,no,0,Max,was,painting,by,himself,in,the,studio,earlier.,INC_J_BEG_38,001,2023-09-14_11h49.46.324,spr_english_2023_list1,2021.1.1,Win32,20,,,space,0.685,space,0.287,space,0.248,space,0.463,space,0.326,space,0.246,space,0.329,space,0.251,space,0.293,n,0,1.634,0,3,3,3,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,33_1,inclusive_gender_they,1,9,she,Sara is happy because she found new friends yesterday.,Is Sara in a good mood?,yes,1,Sara,is,happy,because,she,found,new,friends,yesterday.,INC_J_BEG_38,001,2023-09-14_11h49.46.324,spr_english_2023_list1,2021.1.1,Win32,20,,,space,0.288,space,0.502,space,0.289,space,0.328,space,0.297,space,0.338,space,0.377,space,0.307,space,0.557,y,0,1.898,0,4,4,4,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31_2,inclusive_gender_reflexive,1,9,themself,Troy was singing by themself in the shower yesterday.,Was Troy singing?,yes,1,Troy,was,singing,by,themself,in,the,shower,yesterday.,INC_J_BEG_38,001,2023-09-14_11h49.46.324,spr_english_2023_list1,2021.1.1,Win32,20,,,space,0.411,space,0.323,space,0.316,space,0.264,space,0.266,space,0.222,space,0.205,space,0.3,space,0.197,y,0,1.459,0,5,5,5,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,NA,filler,1and2,9,NA,"Soft raindrops tapped gently, creating a rhythmic melody outside.",Was it a sunny day?,,0,Soft,raindrops,tapped,"gently,",creating,a,rhythmic,melody,outside.,INC_J_BEG_38,001,2023-09-14_11h49.46.324,spr_english_2023_list1,2021.1.1,Win32,20,,,space,0.367,space,0.203,space,0.242,space,0.251,space,0.298,space,0.242,space,0.288,space,0.246,space,0.258,y,0,1.508,0,6,6,6,1,,
